OBJECTID,RCSTA,RC Code,Roadway Name,Station Start,Station End,Functional Class,Factor Group,Specific Recorder Placement,Channel Notes,Vehicle Axle Code,Count Year,Count Month,Day of First Data,Federal Direction,Full Count,1200am-0100am,0100am-0200am,0200am-0300am,0300am-0400am,0400am-0500am,0500am-0600am,0600am-0700am,0700am-0800am,0800am-0900am,0900am-1000am,1000am-1100am,1100am-1200pm,1200pm-0100pm,0100pm-0200pm,0200pm-0300pm,0300pm-0400pm,0400pm-0500pm,0500pm-0600pm,0600pm-0700pm,0700pm-0800pm,0800pm-0900pm,0900pm-1000pm,1000pm-1100pm,1100pm-1200pm,Average Weekday Daily Traffic,Seasonal Factor,Axle Factor,AADT,High Hour Value,High Hour Interval,Average Weekday F1S,Average Weekday F2S,Average Weekday F3S,Average Weekday F4S,Average Weekday F5S,Average Weekday F6S,Average Weekday F7S,Average Weekday F8S,Average Weekday F9S,Average Weekday F10S,Average Weekday F11S,Average Weekday F12S,Average Weekday F13S,Average Weekday Unclassified,Average Weekday Totals,Average Weekday Percent F3_13,Average Weekday Percent F4_13,Average Weekday Percent F4_7,Average Weekday Percent F8_13,Average Weekday Percent F1,Average Weekday Percent F2,Average Weekday Percent F3,Average Weekday Percent F4,Average Weekday Percent F5_7,Axle Correction Factor,Single Unit Peak,Combination Unit Peak,Single Unit AADT,Combination Unit AADT,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55mph,Vehicles Exceeding 65mph,Region,Region Number,County Number,Municipality,Latitude,Longitude,x,y
118092,050042,05,Clearview Expre,RAMP FROM GCP WB,ACC UNION TPKE,11,30,270' E/o Exit 2,050042                                             / 050042 / 050042 / 050042,1,2019,12,10,Northbound,,257,148,120,146,346,867,2642,3402,2538,2019,1677,1616,1323,1646,1684,1778,1962,2275,2144,1370,937,800,684,408,32789,1.018,1,32209,3402,8,0,28950,1960,442,1004,0,0,0,439,0,0,0,0,,32795,12,6,4,1,0,88,6,1,3,1,0,0,,,,,,,,,11,5,,40.72986,-73.76262,604490.4983999999,4509505.9387
118093,050042,05,Clearview Expre,RAMP FROM GCP WB,ACC UNION TPKE,11,30,270' E/o Exit 2,050042                                             / 050042 / 050042,1,2019,12,10,Southbound,,498,271,171,130,183,476,1016,1958,2198,1924,1771,1464,1478,1791,2302,2623,2636,2560,2448,2232,1638,1210,844,825,34647,1.018,1,34034,3402,8,0,30907,2031,337,956,0,0,0,413,0,0,0,0,,34644,11,5,4,1,0,89,6,1,3,1,0,0,,,,,,,,,11,5,,40.72986,-73.76262,604490.4983999999,4509505.9387
118094,050042,05,Clearview Expre,RAMP FROM GCP WB,ACC UNION TPKE,11,30,270' E/o Exit 2,,1,2019,12,10,Combined Total,Y,755,419,291,276,529,1343,3658,5360,4736,3943,3448,3080,2801,3437,3986,4401,4598,4835,4592,3602,2575,2010,1528,1233,67436,1.018,1,66243,5360,8,0,59857,3991,779,1960,0,0,0,852,0,0,0,0,,67439,11,5,4,1,0,89,6,1,3,1,0,0,,,,,,,,,11,5,,40.72986,-73.76262,604490.4983999999,4509505.9387
118188,051312,05,UNION TPKE,MYRTLE AVE,METROPOLTN AVE,14,30,80 Ft. E/O 74 th Ave.       ,,1,2019,4,1,Combined Total,Y,77,46,23,36,64,252,845,1326,1130,826,656,568,596,704,955,1158,1190,1131,1174,770,480,385,234,134,14760,1.054,1,14004,1326,8,95,11336,1549,32,249,118,23,33,14,9,11,10,56,,13535,16,4,3,1,1,84,11,0,3,1,0,0,,,31,34,41,0,0,,11,5,,40.70842,-73.84535,597535.5126,4507030.7687
118475,011102,01,BARRETTO ST,BRUCKNER EXPY,GARRISON AVE,19,30,136 Ft. W/O Garrison Ave.   ,011102                                             / 011102,1,2019,9,10,Eastbound,,187,162,199,291,388,467,510,505,558,510,445,464,443,454,406,396,371,341,354,300,286,222,192,185,8636,1.078,1,8011,558,9,32,7357,897,206,139,0,0,0,5,0,0,0,0,,8636,14,4,4,0,0,85,10,2,2,1,0,0,,,,,,,,,11,1,,40.81857,-73.89154,593479.2023999998,4519208.037599999
118476,011102,01,BARRETTO ST,BRUCKNER EXPY,GARRISON AVE,19,30,136 Ft. W/O Garrison Ave.   ,,1,2019,9,10,Combined Total,Y,187,162,199,291,388,467,510,505,558,510,445,464,443,454,406,396,371,341,354,300,286,222,192,185,8636,1.078,1,8011,558,9,32,7357,897,206,139,0,0,0,5,0,0,0,0,,8636,14,4,4,0,0,85,10,2,2,1,0,0,,,,,,,,,11,1,,40.81857,-73.89154,593479.2023999998,4519208.037599999
118480,012022,01,FOOD CENTER DR,HALLECK ST,HALLECK ST,17,30,444 Ft. S/O Hunts Point CO Op Market,012022                                             / 012022 / 012022 / 012022 / 012022,1,2019,9,10,Northbound,,100,154,206,354,574,618,499,392,470,414,344,348,360,428,374,306,246,228,250,165,112,81,83,102,7208,1.078,1,6686,618,6,19,4251,548,257,1464,0,0,0,669,0,0,0,0,,7208,41,33,24,9,0,59,8,4,20,1,1,1,,,,,,,,,11,1,,40.80717,-73.87112,595217.6031999998,4517964.5155
118481,012022,01,FOOD CENTER DR,HALLECK ST,HALLECK ST,17,30,444 Ft. S/O Hunts Point CO Op Market,,1,2019,9,10,Combined Total,Y,100,154,206,354,574,618,499,392,470,414,344,348,360,428,374,306,246,228,250,165,112,81,83,102,7208,1.078,1,6686,618,6,19,4251,548,257,1464,0,0,0,669,0,0,0,0,,7208,41,33,24,9,0,59,8,4,20,1,1,1,,,,,,,,,11,1,,40.80717,-73.87112,595217.6031999998,4517964.5155
118494,011162,01,E KINGSBRDG RD,VALENTINE AVE,JEROME AVE,14,30,104 Ft. S/O Valentine Ave.  ,011162                                             / 011162,1,2019,8,5,Northbound,,95,70,48,40,55,74,214,306,340,310,252,248,226,246,268,303,304,296,318,260,261,226,174,128,5062,1.097,1,4614,340,9,69,4242,181,411,149,0,0,0,3,0,0,0,0,,5055,15,11,11,0,1,84,4,8,3,1,1,0,,,,,,,,,11,1,,40.86481,-73.89406,593201.8768999996,4524338.430400001
118495,011162,01,E KINGSBRDG RD,VALENTINE AVE,JEROME AVE,14,30,104 Ft. S/O Valentine Ave.  ,011162                                             / 011162,1,2019,8,5,Southbound,,114,74,65,43,58,88,226,417,486,358,362,398,372,418,406,459,452,447,418,358,340,253,191,174,6977,1.097,1,6360,486,9,73,5965,266,535,129,0,0,0,3,0,0,0,0,,6971,13,10,10,0,1,86,4,8,2,1,1,0,,,,,,,,,11,1,,40.86481,-73.89406,593201.8768999996,4524338.430400001
118496,011162,01,E KINGSBRDG RD,VALENTINE AVE,JEROME AVE,14,30,104 Ft. S/O Valentine Ave.  ,,1,2019,8,5,Combined Total,Y,209,144,113,83,113,162,440,723,826,668,614,646,598,664,674,762,756,743,736,618,601,479,365,302,12039,1.097,1,10974,826,9,142,10207,447,946,278,0,0,0,6,0,0,0,0,,12026,14,10,10,0,1,85,4,8,2,1,1,0,,,,,,,,,11,1,,40.86481,-73.89406,593201.8768999996,4524338.430400001
118736,023022,02,I278 Exit 24,3RD AVE,I278 WB (ON),11,30,54 Ft. W/O Hamilton Ave.    ,                                                   ,2,2019,10,13,Westbound,,403,258,194,160,181,370,671,930,966,912,892,950,1037,1095,1216,1325,1399,1358,1053,1035,908,827,730,602,19472,1.079,0.94,18046,1399,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.66697,-73.99543,584910.3532999996,4502273.7468
118737,023022,02,I278 Exit 24,3RD AVE,I278 WB (ON),11,30,54 Ft. W/O Hamilton Ave.    ,,2,2019,10,13,Combined Total,Y,403,258,194,160,181,370,671,930,966,912,892,950,1037,1095,1216,1325,1399,1358,1053,1035,908,827,730,602,19472,1.079,0.94,18046,1399,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.66697,-73.99543,584910.3532999996,4502273.7468
119030,021432,02,HAMILTON AVE,COLUMBIA ST,CLINTON ST,14,30,84 Ft. S/O Huntington Street,021432                                            ,2,2019,1,26,Southbound,,706,431,382,362,508,1121,2036,3019,2918,2743,3006,3151,3064,2990,3082,3269,3541,3394,3039,2543,1940,1572,1393,1044,51254,0.942,0.974,54410,3541,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.67649,-74.00194,584348.0946000004,4503324.253900001
119031,021432,02,HAMILTON AVE,COLUMBIA ST,CLINTON ST,14,30,84 Ft. S/O Huntington Street,,2,2019,1,26,Combined Total,Y,706,431,382,362,508,1121,2036,3019,2918,2743,3006,3151,3064,2990,3082,3269,3541,3394,3039,2543,1940,1572,1393,1044,51254,0.942,0.974,54410,3541,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.67649,-74.00194,584348.0946000004,4503324.253900001
119035,026072,02,DITMAS AV,CONEY ISLAND AVE,OCEAN AVE,19,30,67 Ft. W/O E 16 th Street   ,000002607231                                      ,2,2019,1,26,Eastbound,,65,35,23,22,28,54,128,256,336,268,283,265,291,314,379,467,462,460,403,292,206,157,140,106,5440,0.942,0.983,5775,467,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63738,-73.96303,587687.7105999999,4499020.890799999
119036,026072,02,DITMAS AV,CONEY ISLAND AVE,OCEAN AVE,19,30,67 Ft. W/O E 16 th Street   ,000002607271                                      ,2,2019,1,26,Westbound,,43,29,22,18,28,53,150,401,361,309,236,219,236,254,313,285,276,262,234,178,162,111,100,77,4357,0.942,0.983,4625,467,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63738,-73.96303,587687.7105999999,4499020.890799999
119037,026072,02,DITMAS AV,CONEY ISLAND AVE,OCEAN AVE,19,30,67 Ft. W/O E 16 th Street   ,,2,2019,1,26,Combined Total,Y,108,64,45,40,56,107,278,657,697,577,519,484,527,568,692,752,738,722,637,470,368,268,240,183,9797,0.942,0.983,10400,752,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63738,-73.96303,587687.7105999999,4499020.890799999
119900,025212,02,WELLINGTON CT,DEAD END,E 17TH ST,19,30,73 Ft. W/O E 17 th Street   ,                                                   ,2,2019,10,12,Eastbound,,1,1,0,0,1,2,1,6,8,11,11,7,7,16,11,10,6,6,9,8,9,7,3,1,142,1.079,0.983,132,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63092,-73.96092,587874.6083000004,4498305.9024
119901,025212,02,WELLINGTON CT,DEAD END,E 17TH ST,19,30,73 Ft. W/O E 17 th Street   ,                                                   ,2,2019,10,12,Westbound,,1,1,0,0,1,1,2,7,10,8,8,5,6,17,13,11,7,8,11,8,14,8,3,2,152,1.079,0.983,141,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63092,-73.96092,587874.6083000004,4498305.9024
119902,025212,02,WELLINGTON CT,DEAD END,E 17TH ST,19,30,73 Ft. W/O E 17 th Street   ,,2,2019,10,12,Combined Total,Y,2,2,0,0,2,3,3,13,18,19,19,12,13,33,24,21,13,14,20,16,23,15,6,3,294,1.079,0.983,273,33,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63092,-73.96092,587874.6083000004,4498305.9024
119906,026022,02,NY27 Exit 5 AT,OCEAN PKWY (OFF),NY27 EB(ON),12,30,366 Ft. N/O NY 27           ,                                                   ,2,2019,10,12,Southbound,,87,56,44,25,31,24,61,103,138,123,128,144,157,169,180,194,183,200,189,179,167,123,93,91,2889,1.079,0.992,2677,200,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.64855,-73.97536,586630.6059999997,4500248.6021
119907,026022,02,NY27 Exit 5 AT,OCEAN PKWY (OFF),NY27 EB(ON),12,30,366 Ft. N/O NY 27           ,,2,2019,10,12,Combined Total,Y,87,56,44,25,31,24,61,103,138,123,128,144,157,169,180,194,183,200,189,179,167,123,93,91,2889,1.079,0.992,2677,200,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.64855,-73.97536,586630.6059999997,4500248.6021
119910,026312,02,I278 Exit 24,NY27 WB (OFF),HAMILTON AVE,12,30,157 Ft. S/O Hamilton Ave.   ,                                                   ,2,2019,10,13,Northbound,,87,56,42,49,125,978,1464,1283,1110,969,1111,956,1127,1231,1384,1156,1295,1162,1012,809,502,342,272,135,18657,1.079,0.992,17291,1464,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.66748,-73.9956,584895.3372,4502330.195499999
119911,026312,02,I278 Exit 24,NY27 WB (OFF),HAMILTON AVE,12,30,157 Ft. S/O Hamilton Ave.   ,,2,2019,10,13,Combined Total,Y,87,56,42,49,125,978,1464,1283,1110,969,1111,956,1127,1231,1384,1156,1295,1162,1012,809,502,342,272,135,18657,1.079,0.992,17291,1464,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.66748,-73.9956,584895.3372,4502330.195499999
120017,024342,02,VANDERBILT AVE,MYRTLE AVE,I 278,16,30,340 Ft. N/O Myrtle Ave.     ,024342                                            ,1,2019,7,22,Northbound,,26,20,10,8,12,42,122,198,226,241,178,160,162,154,181,168,172,161,150,138,119,86,57,44,2835,1.093,1,2594,241,10,40,2423,160,80,122,0,0,0,1,0,0,0,0,,2826,13,7,7,0,1,86,6,3,4,1,1,0,,,,,,,,,11,2,,40.69411,-73.97002,587022.8388,4505311.3039
120018,024342,02,VANDERBILT AVE,MYRTLE AVE,I 278,16,30,340 Ft. N/O Myrtle Ave.     ,024342                                            ,1,2019,7,22,Southbound,,50,21,14,14,14,36,78,131,168,157,195,220,205,204,197,228,252,264,260,205,166,142,118,102,3441,1.093,1,3148,264,18,59,2990,177,75,137,0,0,0,1,0,0,0,0,,3439,11,6,6,0,2,87,5,2,4,1,0,0,,,,,,,,,11,2,,40.69411,-73.97002,587022.8388,4505311.3039
120019,024342,02,VANDERBILT AVE,MYRTLE AVE,I 278,16,30,340 Ft. N/O Myrtle Ave.     ,,1,2019,7,22,Combined Total,Y,76,41,24,22,26,78,200,329,394,398,373,380,367,358,378,396,424,425,410,343,285,228,175,146,6276,1.093,1,5742,425,18,99,5413,337,155,259,0,0,0,2,0,0,0,0,,6265,12,7,7,0,2,86,5,2,4,1,0,0,,,,,,,,,11,2,,40.69411,-73.97002,587022.8388,4505311.3039
120247,054372,05,HAZEN ST,ASTORIA BLVD N,20TH AVE,17,30,72 Ft. S/O 71 st Street     ,                                                   ,2,2019,3,9,Northbound,,2,6,4,6,20,31,46,51,37,34,35,42,46,42,38,40,37,29,31,25,24,18,9,6,659,1,0.973,659,51,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.76912,-73.89863,592950.2226999998,4513711.126700001
120248,054372,05,HAZEN ST,ASTORIA BLVD N,20TH AVE,17,30,72 Ft. S/O 71 st Street     ,                                                   ,2,2019,3,9,Southbound,,4,5,4,10,22,41,85,80,51,54,57,62,74,113,156,144,84,62,67,51,47,28,31,27,1359,1,0.973,1359,156,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.76912,-73.89863,592950.2226999998,4513711.126700001
120249,054372,05,HAZEN ST,ASTORIA BLVD N,20TH AVE,17,30,72 Ft. S/O 71 st Street     ,,2,2019,3,9,Combined Total,Y,6,11,8,16,42,72,131,131,88,88,92,104,120,155,194,184,121,91,98,76,71,46,40,33,2018,1,0.973,2018,194,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.76912,-73.89863,592950.2226999998,4513711.126700001
120423,051282,05,ROCKAWAY BLVD,SHORE PKWY,NY 878,14,30,81 Ft. S/O 158 th Street    ,051282                                             / 051282,1,2019,7,22,Northbound,,66,48,40,38,56,122,235,399,372,309,336,330,376,406,402,434,480,519,374,284,178,164,120,116,6204,1.093,1,5676,519,18,3,4734,424,437,486,0,0,0,120,0,0,0,0,,6204,24,17,15,2,0,76,7,7,8,1,1,0,,,,,,,,,11,5,,40.66539,-73.77878,603225.3174999999,4502330.179300001
120424,051282,05,ROCKAWAY BLVD,SHORE PKWY,NY 878,14,30,81 Ft. S/O 158 th Street    ,051282                                             / 051282,1,2019,7,22,Southbound,,76,42,42,45,80,198,322,352,490,482,388,362,408,416,420,420,368,362,296,238,176,191,132,100,6406,1.093,1,5861,519,18,5,4750,396,516,580,0,0,0,155,0,0,0,0,,6402,26,20,17,2,0,74,6,8,9,1,1,0,,,,,,,,,11,5,,40.66539,-73.77878,603225.3174999999,4502330.179300001
120425,051282,05,ROCKAWAY BLVD,SHORE PKWY,NY 878,14,30,81 Ft. S/O 158 th Street    ,,1,2019,7,22,Combined Total,Y,142,90,82,83,136,320,557,751,862,791,724,692,784,822,822,854,848,881,670,522,354,355,252,216,12610,1.093,1,11537,881,18,8,9484,820,953,1066,0,0,0,275,0,0,0,0,,12606,25,18,16,2,0,75,7,8,8,1,1,0,,,,,,,,,11,5,,40.66539,-73.77878,603225.3174999999,4502330.179300001
120721,043012,04,I78 Exit 1,VARICK ST @ BROOME ST,MRG RMPS TO I-78 (ON),12,30,91 Ft. W/O Warick Street    ,                                                   ,2,2019,10,21,Westbound,,295,254,123,81,101,162,321,463,409,385,394,397,419,526,676,716,682,612,621,623,495,289,466,468,9978,1.079,0.992,9247,716,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72422,-74.00637,583913.7764999997,4508618.3397
120722,043012,04,I78 Exit 1,VARICK ST @ BROOME ST,MRG RMPS TO I-78 (ON),12,30,91 Ft. W/O Warick Street    ,,2,2019,10,21,Combined Total,Y,295,254,123,81,101,162,321,463,409,385,394,397,419,526,676,716,682,612,621,623,495,289,466,468,9978,1.079,0.992,9247,716,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72422,-74.00637,583913.7764999997,4508618.3397
120727,044082,04,E 16TH ST,FIFTH AVE,UNION SQUARE W,17,30,78 Ft. E/O 3rd Ave.         ,                                                   ,2,2019,10,20,Eastbound,,15,6,6,5,10,18,47,83,119,79,60,68,81,76,99,121,86,99,90,67,54,53,35,27,1404,1.079,0.973,1301,121,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.73452,-73.98595,585625.1026999997,4509781.425000001
120728,044082,04,E 16TH ST,UNION SQUARE E,RUTHERFORD PL,17,30,78 Ft. E/O 3rd Ave.         ,                                                   ,2,2019,10,20,Eastbound,,15,6,6,5,10,18,47,83,119,79,60,68,81,76,99,121,86,99,90,67,54,53,35,27,1404,1.079,0.973,1301,121,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.73452,-73.98595,585625.1026999997,4509781.425000001
120729,044082,04,E 16TH ST,FIFTH AVE,UNION SQUARE W,17,30,78 Ft. E/O 3rd Ave.         ,,2,2019,10,20,Combined Total,Y,15,6,6,5,10,18,47,83,119,79,60,68,81,76,99,121,86,99,90,67,54,53,35,27,1404,1.079,0.973,1301,121,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.73452,-73.98595,585625.1026999997,4509781.425000001
120730,044082,04,E 16TH ST,UNION SQUARE E,RUTHERFORD PL,17,30,78 Ft. E/O 3rd Ave.         ,,2,2019,10,20,Combined Total,Y,15,6,6,5,10,18,47,83,119,79,60,68,81,76,99,121,86,99,90,67,54,53,35,27,1404,1.079,0.973,1301,121,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.73452,-73.98595,585625.1026999997,4509781.425000001
120737,044102,04,E 37TH ST,FIFTH AVE,FIRST AVE,17,30,107 Ft. W/O 3rd Ave.        ,                                                   ,2,2019,10,21,Westbound,,452,221,110,130,308,712,883,1036,1150,1063,1034,980,944,1063,936,984,1071,1043,1096,881,816,738,679,582,18912,1.079,0.973,17527,1150,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.74781,-73.97715,586350.9848999996,4511265.33
120738,044102,04,E 37TH ST,FIFTH AVE,FIRST AVE,17,30,107 Ft. W/O 3rd Ave.        ,,2,2019,10,21,Combined Total,Y,452,221,110,130,308,712,883,1036,1150,1063,1034,980,944,1063,936,984,1071,1043,1096,881,816,738,679,582,18912,1.079,0.973,17527,1150,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.74781,-73.97715,586350.9848999996,4511265.33
120923,014252,01,SPOFFORD AVE,HUNTS POINT AVE,HALLECK ST,17,30,117 Ft. W/O Halleck Street  ,014252                                             / 014252,1,2019,10,7,Eastbound,,60,55,72,98,140,136,134,130,114,137,136,144,154,111,120,152,137,118,121,120,66,68,62,62,2647,1.079,1,2453,154,13,1,1805,188,246,350,0,0,0,60,0,0,0,0,,2650,32,25,22,2,0,68,7,9,13,1,1,0,,,,,,,,,11,1,,40.81513,-73.88235,594259.1020999998,4518836.009299999
120924,014252,01,SPOFFORD AVE,HUNTS POINT AVE,HALLECK ST,17,30,117 Ft. W/O Halleck Street  ,014252                                             / 014252,1,2019,10,7,Westbound,,22,20,19,32,74,87,92,60,55,72,80,91,114,111,112,106,76,72,49,37,24,20,16,28,1469,1.079,1,1361,154,13,1,1050,72,222,98,0,0,0,18,0,0,0,0,,1461,28,23,22,1,0,72,5,15,7,1,1,0,,,,,,,,,11,1,,40.81513,-73.88235,594259.1020999998,4518836.009299999
120925,014252,01,SPOFFORD AVE,HUNTS POINT AVE,HALLECK ST,17,30,117 Ft. W/O Halleck Street  ,,1,2019,10,7,Combined Total,Y,82,75,91,130,214,223,226,190,169,209,216,235,268,222,232,258,213,190,170,157,90,88,78,90,4116,1.079,1,3814,268,13,2,2855,260,468,448,0,0,0,78,0,0,0,0,,4111,31,24,22,2,0,69,6,11,11,1,1,0,,,,,,,,,11,1,,40.81513,-73.88235,594259.1020999998,4518836.009299999
121309,022012,02,NEW YORK AVE,FARRAGUT RD,FULTON ST,16,30,142 Ft. S/O Fenimore Street ,022012                                            ,1,2019,12,3,Northbound,,32,10,10,7,6,12,51,158,186,148,142,132,161,138,187,227,176,228,202,134,104,78,44,39,2612,1.018,1,2566,228,18,9,2401,109,35,52,0,0,0,0,0,0,0,0,,2606,8,3,3,0,0,92,4,1,2,1,0,0,,,,,,,,,11,2,,40.65843,-73.9475,588973.0088999998,4501373.154999999
121310,022012,02,NEW YORK AVE,FARRAGUT RD,FULTON ST,16,30,142 Ft. S/O Fenimore Street ,022012                                            ,1,2019,12,3,Southbound,,112,56,41,34,67,142,367,554,507,474,441,448,436,465,521,492,474,460,449,390,316,250,190,144,7830,1.018,1,7692,554,8,39,7016,317,257,195,0,0,0,4,0,0,0,0,,7828,10,6,6,0,0,90,4,3,2,1,0,0,,,,,,,,,11,2,,40.65843,-73.9475,588973.0088999998,4501373.154999999
121311,022012,02,NEW YORK AVE,FARRAGUT RD,FULTON ST,16,30,142 Ft. S/O Fenimore Street ,,1,2019,12,3,Combined Total,Y,144,66,51,41,73,154,418,712,693,622,583,580,597,603,708,719,650,688,651,524,420,328,234,183,10442,1.018,1,10258,719,16,48,9417,426,292,247,0,0,0,4,0,0,0,0,,10434,9,5,5,0,0,90,4,3,2,1,0,0,,,,,,,,,11,2,,40.65843,-73.9475,588973.0088999998,4501373.154999999
121317,022212,02,MEEKER AVE N,KINGSLAND AVE,METROPOLITAN AVE,14,30,15 Ft. W/O Withers Street   ,022212                                             / 022212,1,2019,12,3,Westbound,,94,50,38,23,22,47,126,301,435,486,368,357,256,225,262,400,508,550,442,307,210,170,138,217,6032,1.018,1,5925,550,18,46,5116,436,63,331,0,0,0,37,0,0,0,0,,6029,14,7,7,1,1,85,7,1,5,1,0,0,,,,,,,,,11,2,,40.71679,-73.9501,588675.8142999997,4507848.8544
121318,022212,02,MEEKER AVE N,KINGSLAND AVE,METROPOLITAN AVE,14,30,15 Ft. W/O Withers Street   ,,1,2019,12,3,Combined Total,Y,94,50,38,23,22,47,126,301,435,486,368,357,256,225,262,400,508,550,442,307,210,170,138,217,6032,1.018,1,5925,550,18,46,5116,436,63,331,0,0,0,37,0,0,0,0,,6029,14,7,7,1,1,85,7,1,5,1,0,0,,,,,,,,,11,2,,40.71679,-73.9501,588675.8142999997,4507848.8544
121494,054222,05,57TH PL,RUST ST,MASPETH AVE,17,30,97 Ft. N/O Rust Street      ,05422211                                          ,2,2019,10,12,Northbound,,56,41,54,66,105,176,269,239,257,248,236,220,219,239,230,215,235,230,197,135,109,102,101,89,4068,1.079,0.973,3770,269,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.72281,-73.91323,591781.6842999998,4508554.9991999995
121495,054222,05,57TH PL,RUST ST,MASPETH AVE,17,30,97 Ft. N/O Rust Street      ,05422251                                          ,2,2019,10,12,Southbound,,50,35,25,28,54,94,194,227,237,226,215,200,202,225,247,247,291,271,221,182,142,110,90,67,3880,1.079,0.973,3596,291,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.72281,-73.91323,591781.6842999998,4508554.9991999995
121496,054222,05,57TH PL,RUST ST,MASPETH AVE,17,30,97 Ft. N/O Rust Street      ,,2,2019,10,12,Combined Total,Y,106,76,79,94,159,270,463,466,494,474,451,420,421,464,477,462,526,501,418,317,251,212,191,156,7948,1.079,0.973,7366,526,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.72281,-73.91323,591781.6842999998,4508554.9991999995
121535,043062,04,907P at Exit 18,E 125TH ST,907L SB (ON),12,30,135 Ft. N/O Harlem River Dr.,                                                   ,2,2019,10,28,Southbound,,119,49,42,33,48,237,637,395,475,373,334,240,164,134,244,233,167,216,255,186,135,117,371,289,5493,1.079,0.992,5091,637,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.80065,-73.93008,590253.2512999997,4517178.3694
121536,043062,04,907P at Exit 18,E 125TH ST,907L SB (ON),12,30,135 Ft. N/O Harlem River Dr.,,2,2019,10,28,Combined Total,Y,119,49,42,33,48,237,637,395,475,373,334,240,164,134,244,233,167,216,255,186,135,117,371,289,5493,1.079,0.992,5091,637,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.80065,-73.93008,590253.2512999997,4517178.3694
121693,024192,02,GARDNER AVE,METROPOLITAN AVE,GRAND ST,17,30,224 Ft. S/O Grand Street    ,024192                                            ,1,2019,12,3,Northbound,,24,20,26,34,53,104,118,140,161,128,126,144,150,194,178,241,233,271,186,107,64,62,48,34,2846,1.018,1,2796,271,18,7,1718,275,167,598,0,0,0,85,0,0,0,0,,2850,39,30,27,3,0,60,10,6,21,1,1,0,,,,,,,,,11,2,,40.7148,-73.92665,590659.1638000002,4507651.892999999
121694,024192,02,GARDNER AVE,METROPOLITAN AVE,GRAND ST,17,30,224 Ft. S/O Grand Street    ,024192                                            ,1,2019,12,3,Southbound,,14,10,14,18,38,86,154,210,233,184,174,157,138,150,162,188,214,269,185,52,22,33,14,18,2737,1.018,1,2689,271,18,4,1613,236,229,542,0,0,0,117,0,0,0,0,,2741,41,32,28,4,0,59,9,8,20,1,1,0,,,,,,,,,11,2,,40.7148,-73.92665,590659.1638000002,4507651.892999999
