OBJECTID,RCSTA,RC Code,Roadway Name,Station Start,Station End,Functional Class,Factor Group,Specific Recorder Placement,Channel Notes,Vehicle Axle Code,Count Year,Count Month,Day of First Data,Federal Direction,Full Count,1200am-0100am,0100am-0200am,0200am-0300am,0300am-0400am,0400am-0500am,0500am-0600am,0600am-0700am,0700am-0800am,0800am-0900am,0900am-1000am,1000am-1100am,1100am-1200pm,1200pm-0100pm,0100pm-0200pm,0200pm-0300pm,0300pm-0400pm,0400pm-0500pm,0500pm-0600pm,0600pm-0700pm,0700pm-0800pm,0800pm-0900pm,0900pm-1000pm,1000pm-1100pm,1100pm-1200pm,Average Weekday Daily Traffic,Seasonal Factor,Axle Factor,AADT,High Hour Value,High Hour Interval,Average Weekday F1S,Average Weekday F2S,Average Weekday F3S,Average Weekday F4S,Average Weekday F5S,Average Weekday F6S,Average Weekday F7S,Average Weekday F8S,Average Weekday F9S,Average Weekday F10S,Average Weekday F11S,Average Weekday F12S,Average Weekday F13S,Average Weekday Unclassified,Average Weekday Totals,Average Weekday Percent F3_13,Average Weekday Percent F4_13,Average Weekday Percent F4_7,Average Weekday Percent F8_13,Average Weekday Percent F1,Average Weekday Percent F2,Average Weekday Percent F3,Average Weekday Percent F4,Average Weekday Percent F5_7,Axle Correction Factor,Single Unit Peak,Combination Unit Peak,Single Unit AADT,Combination Unit AADT,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55mph,Vehicles Exceeding 65mph,Region,Region Number,County Number,Municipality,Latitude,Longitude,x,y
118486,011154,01,E 241ST ST,WHITE PLAINS RD,BAYCHESTER AVE,14,30,197 Ft. W/O Barnes Ave.     ,011154                                            ,1,2019,8,5,Westbound,,90,66,34,36,52,100,214,286,284,249,228,236,280,286,304,322,329,342,301,282,256,202,164,111,5054,1.097,1,4607,618,18,16,4318,291,250,151,0,0,0,10,0,0,0,0,,5036,14,8,8,0,0,86,6,5,3,1,0,0,,,,,,,,,11,1,,40.9027,-73.84876,596964.2335000001,4528593.8256
118487,011154,01,E 241ST ST,WHITE PLAINS RD,BAYCHESTER AVE,14,30,197 Ft. W/O Barnes Ave.     ,,1,2019,8,5,Combined Total,Y,268,170,115,110,124,216,474,707,746,633,584,604,684,687,749,838,944,960,892,788,684,555,445,405,13382,1.097,1,12199,960,18,37,11929,688,355,325,0,0,0,24,0,0,0,0,,13358,10,5,5,0,0,89,5,3,2,1,0,0,,,,,,,,,11,1,,40.9027,-73.84876,596964.2335000001,4528593.8256
119112,024124,02,CLEVELAND ST,LINDEN BLVD,ATLANTIC AVE,19,30,272 Ft. S/O Blake Ave.      ,                                                   ,2,2019,10,14,Southbound,,26,20,8,13,13,20,55,122,88,72,67,73,76,85,88,99,100,98,100,81,57,57,39,34,1491,1.079,0.983,1382,122,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.66876,-73.88298,594412.7358999997,4502587.138900001
119113,024124,02,CLEVELAND ST,LINDEN BLVD,ATLANTIC AVE,19,30,272 Ft. S/O Blake Ave.      ,,2,2019,10,14,Combined Total,Y,26,20,8,13,13,20,55,122,88,72,67,73,76,85,88,99,100,98,100,81,57,57,39,34,1491,1.079,0.983,1382,122,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.66876,-73.88298,594412.7358999997,4502587.138900001
119116,024164,02,E 74TH ST,AVE X,AVE U,17,30,321 Ft. S/O Avenue U        ,                                                   ,2,2019,10,14,Northbound,,2,2,2,1,4,10,23,41,28,18,18,24,23,31,26,31,25,27,21,19,16,10,9,3,414,1.079,0.973,384,41,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.62053,-73.90444,592665.5492000002,4497210.505100001
119117,024164,02,E 74TH ST,AVE X,AVE U,17,30,321 Ft. S/O Avenue U        ,,2,2019,10,14,Combined Total,Y,2,2,2,1,4,10,23,41,28,18,18,24,23,31,26,31,25,27,21,19,16,10,9,3,414,1.079,0.973,384,41,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.62053,-73.90444,592665.5492000002,4497210.505100001
119121,024194,02,GLENWOOD RD,CONEY ISLAND AVE,DEAD END,19,30,109 Ft. E/O Argyle Rd.      ,                                                   ,2,2019,10,12,Eastbound,,12,6,4,4,3,4,7,17,28,20,27,31,29,28,35,28,29,33,27,28,22,23,16,12,473,1.079,0.983,438,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63219,-73.96418,587597.2468999997,4498443.627900001
119122,024194,02,GLENWOOD RD,CONEY ISLAND AVE,DEAD END,19,30,109 Ft. E/O Argyle Rd.      ,                                                   ,2,2019,10,12,Westbound,,6,2,3,1,4,4,11,30,33,27,23,23,24,24,23,31,37,45,30,22,15,8,11,8,445,1.079,0.983,412,45,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63219,-73.96418,587597.2468999997,4498443.627900001
119123,024194,02,GLENWOOD RD,CONEY ISLAND AVE,DEAD END,19,30,109 Ft. E/O Argyle Rd.      ,,2,2019,10,12,Combined Total,Y,18,8,7,5,7,8,18,47,61,47,50,54,53,52,58,59,66,78,57,50,37,31,27,20,918,1.079,0.983,850,78,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63219,-73.96418,587597.2468999997,4498443.627900001
120242,054234,05,62ND AVE,H HARDING EXPY,108TH ST,16,30,160 Ft. E/O Horace Harding Expy,0542343                                           ,2,2019,3,11,Eastbound,,281,168,112,90,106,187,466,1092,1176,794,870,801,847,865,1149,1476,1558,1498,1339,1103,1075,842,540,372,18807,1,0.974,18807,1558,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73653,-73.85331,596822.3545000004,4510142.3804
120243,054234,05,62ND AVE,H HARDING EXPY,108TH ST,16,30,160 Ft. E/O Horace Harding Expy,,2,2019,3,11,Combined Total,Y,281,168,112,90,106,187,466,1092,1176,794,870,801,847,865,1149,1476,1558,1498,1339,1103,1075,842,540,372,18807,1,0.974,18807,1558,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73653,-73.85331,596822.3545000004,4510142.3804
120259,064074,06,MILFORD DR,RENWICK AVE,OCEAN TERR,17,30,151 Ft. E/O Renwick Ave.    ,                                                  ,2,2019,2,5,Eastbound,,22,15,11,6,9,31,179,729,801,303,214,211,248,261,397,449,497,522,364,249,199,136,89,60,6002,0.963,0.973,6233,801,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,,40.60986,-74.10482,575728.6551999999,4495834.3736000005
120260,064074,06,MILFORD DR,RENWICK AVE,OCEAN TERR,17,30,151 Ft. E/O Renwick Ave.    ,                                                  ,2,2019,2,5,Westbound,,4,3,2,1,3,8,52,247,205,77,66,69,70,72,154,119,150,96,78,54,31,32,19,12,1624,0.963,0.973,1686,801,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,,40.60986,-74.10482,575728.6551999999,4495834.3736000005
120261,064074,06,MILFORD DR,RENWICK AVE,OCEAN TERR,17,30,151 Ft. E/O Renwick Ave.    ,,2,2019,2,5,Combined Total,Y,26,18,13,7,12,39,231,976,1006,380,280,280,318,333,551,568,647,618,442,303,230,168,108,72,7626,0.963,0.973,7919,1006,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,,40.60986,-74.10482,575728.6551999999,4495834.3736000005
120324,043004,04,I78 Exit 1,DVG RMP FRM I-78 (OFF),HUDSON ST (2nd Exit),12,30,96 Ft. E/O Hudson Street    ,                                                   ,2,2019,10,21,Westbound,,164,114,77,77,121,356,433,501,550,556,609,466,418,318,311,330,474,518,414,329,278,306,334,222,8276,1.079,0.992,7670,609,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72088,-74.008,583780.3064000001,4508246.0211
120325,043004,04,I78 Exit 1,DVG RMP FRM I-78 (OFF),HUDSON ST (2nd Exit),12,30,96 Ft. E/O Hudson Street    ,,2,2019,10,21,Combined Total,Y,164,114,77,77,121,356,433,501,550,556,609,466,418,318,311,330,474,518,414,329,278,306,334,222,8276,1.079,0.992,7670,609,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72088,-74.008,583780.3064000001,4508246.0211
120487,020024,02,,17TH ENT / PROSPECT AV EXIT,10TH AVE  11TH AVE EXIT,12,30,288 Ft. W/O Prospect Pkwy Over pass,020024                                             / 020024 / 020024,1,2019,12,3,Northbound,,918,578,434,450,860,1996,3430,3636,3044,2666,2400,2454,2588,2700,2828,2820,2854,2816,2700,2478,2069,1930,1925,1391,51965,1.018,1,51046,3636,8,32,46296,2514,926,1665,0,0,0,527,0,0,0,0,,51960,11,6,5,1,0,89,5,2,3,1,0,0,,,,,,,,,11,2,,40.65791,-73.98409,585880.4923999999,4501279.0503
120488,020024,02,,17TH ENT / PROSPECT AV EXIT,10TH AVE  11TH AVE EXIT,12,30,288 Ft. W/O Prospect Pkwy Over pass,020024                                             / 020024 / 020024,1,2019,12,3,Southbound,,2054,1882,1326,772,582,567,840,1386,1882,2022,1860,2126,2446,2900,2904,3142,3402,3504,3417,3632,3478,3346,3152,2722,55344,1.018,1,54365,3636,8,29,49728,2608,1006,1486,0,0,0,486,0,0,0,0,,55343,10,5,5,1,0,90,5,2,3,1,0,0,,,,,,,,,11,2,,40.65791,-73.98409,585880.4923999999,4501279.0503
120489,020024,02,,17TH ENT / PROSPECT AV EXIT,10TH AVE  11TH AVE EXIT,12,30,288 Ft. W/O Prospect Pkwy Over pass,,1,2019,12,3,Combined Total,Y,2972,2460,1760,1222,1442,2563,4270,5022,4926,4688,4260,4580,5034,5600,5732,5962,6256,6320,6117,6110,5547,5276,5077,4113,107309,1.018,1,105411,6320,18,61,96024,5122,1932,3151,0,0,0,1013,0,0,0,0,,107303,10,6,5,1,0,89,5,2,3,1,0,0,,,,,,,,,11,2,,40.65791,-73.98409,585880.4923999999,4501279.0503
120725,044064,04,DESBROSSES ST,WEST ST,HUDSON ST,17,30,87 Ft. W/O Washington St.   ,                                                   ,2,2019,10,21,Westbound,,21,8,5,6,12,34,66,85,115,120,105,69,47,61,63,72,80,119,101,81,65,59,63,27,1484,1.079,0.973,1375,120,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72356,-74.01101,583522.7396999998,4508540.6515
120726,044064,04,DESBROSSES ST,WEST ST,HUDSON ST,17,30,87 Ft. W/O Washington St.   ,,2,2019,10,21,Combined Total,Y,21,8,5,6,12,34,66,85,115,120,105,69,47,61,63,72,80,119,101,81,65,59,63,27,1484,1.079,0.973,1375,120,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72356,-74.01101,583522.7396999998,4508540.6515
120741,051274,05,907M at 678I,DIVERGE TO 908B&I678,I678 SB (ON),11,30,282 Ft. E.O Jackie Robinson Pkwy ,                                                   ,2,2019,10,14,Westbound,,475,362,249,130,185,302,524,545,513,553,560,558,572,470,468,553,528,523,472,414,545,442,488,521,10952,1.079,0.94,10150,572,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.71538,-73.82803,598988.2877000002,4507822.7576
120742,051274,05,907M at 678I,DIVERGE TO 908B&I678,I678 SB (ON),11,30,282 Ft. E.O Jackie Robinson Pkwy ,,2,2019,10,14,Combined Total,Y,475,362,249,130,185,302,524,545,513,553,560,558,572,470,468,553,528,523,472,414,545,442,488,521,10952,1.079,0.94,10150,572,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.71538,-73.82803,598988.2877000002,4507822.7576
120869,021124,02,ADAMS ST,JORALEMON ST,Brooklyn Bridge,14,30,120 Ft. N/O Johnson Street  ,021124                                             / 021124 / 021124,1,2019,12,3,Northbound,,351,157,118,115,166,465,1020,1030,984,842,734,753,752,769,769,810,884,940,864,816,866,768,701,532,16206,1.018,1,15919,1030,8,19,15784,0,184,192,0,0,0,24,0,0,0,0,,16203,2,2,2,0,0,97,0,1,1,1,0,0,,,,,,,,,11,2,,40.69529,-73.98886,585429.5175999999,4505423.802100001
120870,021124,02,ADAMS ST,JORALEMON ST,Brooklyn Bridge,14,30,120 Ft. N/O Johnson Street  ,021124                                             / 021124 / 021124,1,2019,12,3,Southbound,,908,389,207,160,198,376,614,980,1091,1072,1095,1084,1004,1052,1114,1213,1312,1326,1309,1220,1189,1042,991,1114,22060,1.018,1,21670,1326,18,36,20890,0,873,242,0,0,0,18,0,0,0,0,,22059,5,5,5,0,0,95,0,4,1,1,0,0,,,,,,,,,11,2,,40.69529,-73.98886,585429.5175999999,4505423.802100001
120871,021124,02,ADAMS ST,JORALEMON ST,Brooklyn Bridge,14,30,120 Ft. N/O Johnson Street  ,,1,2019,12,3,Combined Total,Y,1259,546,325,275,364,841,1634,2010,2075,1914,1829,1837,1756,1821,1883,2023,2196,2266,2173,2036,2055,1810,1692,1646,38266,1.018,1,37589,2266,18,55,36674,0,1057,434,0,0,0,42,0,0,0,0,,38262,4,4,4,0,0,96,0,3,1,1,0,0,,,,,,,,,11,2,,40.69529,-73.98886,585429.5175999999,4505423.802100001
121116,053214,05,I678 Exit 1 907,MERGE FROM I678 SBOFF&SERVIC,NY27 WB (ON),11,30,350 Ft. S/O Exit 1W from  I 678,06321452                                          ,2,2019,10,7,Southbound,,659,431,360,384,527,995,1339,1067,1195,1314,1288,1230,1206,1221,1279,1330,1312,1328,1287,1175,1120,1078,1037,808,24970,1.079,0.94,23142,1339,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.66772,-73.80226,601237.0692999996,4502561.5197
121117,053214,05,I678 Exit 1 907,MERGE FROM I678 SBOFF&SERVIC,NY27 WB (ON),11,30,350 Ft. S/O Exit 1W from  I 678,,2,2019,10,7,Combined Total,Y,659,431,360,384,527,995,1339,1067,1195,1314,1288,1230,1206,1221,1279,1330,1312,1328,1287,1175,1120,1078,1037,808,24970,1.079,0.94,23142,1339,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.66772,-73.80226,601237.0692999996,4502561.5197
121479,054194,05,47TH AVE,47TH ST,48TH ST,17,30,101 Ft. W/O 48th Street     ,0541940                                           ,2,2019,10,14,Eastbound,,78,66,56,53,61,103,188,370,319,231,231,206,239,236,278,285,288,248,256,234,165,164,137,103,4595,1.079,0.973,4259,370,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.74106,-73.91765,591383.4175000004,4510576.2719
121480,054194,05,47TH AVE,47TH ST,48TH ST,17,30,101 Ft. W/O 48th Street     ,0541940                                           ,2,2019,10,14,Westbound,,33,20,13,12,10,28,78,191,163,126,136,152,157,175,234,237,263,267,214,178,90,76,58,45,2956,1.079,0.973,2740,370,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.74106,-73.91765,591383.4175000004,4510576.2719
121481,054194,05,47TH AVE,47TH ST,48TH ST,17,30,101 Ft. W/O 48th Street     ,,2,2019,10,14,Combined Total,Y,111,86,69,65,71,131,266,561,482,357,367,358,396,411,512,522,551,515,470,412,255,240,195,148,7551,1.079,0.973,6999,561,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.74106,-73.91765,591383.4175000004,4510576.2719
121908,044194,04,MORTON ST,WEST ST,BLEECKER ST,16,30,170 Ft. W/O Hudson St       ,                                                   ,2,2019,10,20,Eastbound,,33,23,14,10,12,30,73,114,198,224,175,157,148,133,129,164,185,168,197,163,113,84,67,52,2666,1.079,0.974,2471,224,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.73102,-74.00736,583821.6344999997,4509372.2399
121909,044194,04,MORTON ST,WEST ST,BLEECKER ST,16,30,170 Ft. W/O Hudson St       ,,2,2019,10,20,Combined Total,Y,33,23,14,10,12,30,73,114,198,224,175,157,148,133,129,164,185,168,197,163,113,84,67,52,2666,1.079,0.974,2471,224,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.73102,-74.00736,583821.6344999997,4509372.2399
121914,044224,04,RIVINGTON ST,CHRYSTIE ST,BOWERY,17,30,42 Ft. W/O Clinton St.      ,                                                   ,2,2019,10,19,Westbound,,60,47,30,29,23,35,59,96,156,134,112,103,98,103,105,113,111,120,106,110,102,85,75,75,2087,1.079,0.973,1934,156,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.71925,-73.98525,585703.8000999996,4508087.033500001
121915,044224,04,RIVINGTON ST,PITT ST,FORSYTH RD,17,30,42 Ft. W/O Clinton St.      ,                                                   ,2,2019,10,19,Westbound,,60,47,30,29,23,35,59,96,156,134,112,103,98,103,105,113,111,120,106,110,102,85,75,75,2087,1.079,0.973,1934,156,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.71925,-73.98525,585703.8000999996,4508087.033500001
121916,044224,04,RIVINGTON ST,CHRYSTIE ST,BOWERY,17,30,42 Ft. W/O Clinton St.      ,,2,2019,10,19,Combined Total,Y,60,47,30,29,23,35,59,96,156,134,112,103,98,103,105,113,111,120,106,110,102,85,75,75,2087,1.079,0.973,1934,156,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.71925,-73.98525,585703.8000999996,4508087.033500001
121917,044224,04,RIVINGTON ST,PITT ST,FORSYTH RD,17,30,42 Ft. W/O Clinton St.      ,,2,2019,10,19,Combined Total,Y,60,47,30,29,23,35,59,96,156,134,112,103,98,103,105,113,111,120,106,110,102,85,75,75,2087,1.079,0.973,1934,156,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.71925,-73.98525,585703.8000999996,4508087.033500001
121920,044264,04,W 13TH ST,SEVENTH AVE,FIFTH AVE,17,30,274 Ft. E/O 7th Ave.        ,                                                   ,2,2019,10,20,Westbound,,136,72,49,49,38,68,153,258,344,310,270,247,239,265,269,241,267,253,336,355,311,309,251,202,5292,1.079,0.973,4905,355,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.73743,-73.99915,584506.8114999998,4510091.6647
121921,044264,04,W 13TH ST,SEVENTH AVE,FIFTH AVE,17,30,274 Ft. E/O 7th Ave.        ,,2,2019,10,20,Combined Total,Y,136,72,49,49,38,68,153,258,344,310,270,247,239,265,269,241,267,253,336,355,311,309,251,202,5292,1.079,0.973,4905,355,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.73743,-73.99915,584506.8114999998,4510091.6647
122068,043904,04,I95 Exit 2,MRG RMPS FRM GWB&907P HRD,I-95 SB (ON),11,30,79 Ft. W/O Amsterdam Ave overpass,                                                   ,2,2019,11,3,Westbound,,870,414,262,197,363,621,1043,1339,1633,1797,2000,2070,2209,2183,2217,2688,2397,2312,2218,2251,2006,1632,1511,1388,37621,1.033,0.94,36419,2688,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.84676,-73.93227,590006.1449999996,4522294.738700001
122069,043904,04,I95 Exit 2,MRG RMPS FRM GWB&907P HRD,I-95 SB (ON),11,30,79 Ft. W/O Amsterdam Ave overpass,,2,2019,11,3,Combined Total,Y,870,414,262,197,363,621,1043,1339,1633,1797,2000,2070,2209,2183,2217,2688,2397,2312,2218,2251,2006,1632,1511,1388,37621,1.033,0.94,36419,2688,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.84676,-73.93227,590006.1449999996,4522294.738700001
122236,054444,05,TYLER AVE,59TH ST,MAURICE AVE,17,30,39 Ft. W/O 61st Street      ,0544440                                           ,2,2019,10,12,Eastbound,,12,9,8,4,10,22,74,75,66,62,60,66,64,82,103,88,122,123,90,51,34,25,18,18,1286,1.079,0.973,1192,123,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73528,-73.90399,592544.7707000002,4509948.9594
122237,054444,05,TYLER AVE,59TH ST,MAURICE AVE,17,30,39 Ft. W/O 61st Street      ,0544440                                           ,2,2019,10,12,Westbound,,10,9,4,7,37,159,113,153,146,88,78,85,90,85,72,66,50,49,45,33,18,21,16,17,1451,1.079,0.973,1345,159,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73528,-73.90399,592544.7707000002,4509948.9594
122238,054444,05,TYLER AVE,59TH ST,MAURICE AVE,17,30,39 Ft. W/O 61st Street      ,,2,2019,10,12,Combined Total,Y,22,18,12,11,47,181,187,228,212,150,138,151,154,167,175,154,172,172,135,84,52,46,34,35,2737,1.079,0.973,2537,228,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73528,-73.90399,592544.7707000002,4509948.9594
122389,021374,02,4TH AVE,9TH ST,UNION ST,14,30,152 Ft. S/O 3rd Street      ,021374                                             / 021374,1,2019,12,3,Northbound,,138,70,51,58,115,394,946,1144,1010,1022,716,673,666,690,782,1029,1098,1145,968,642,430,288,212,167,14454,1.018,1,14198,1145,18,30,12655,870,233,601,0,0,0,59,0,0,0,0,,14448,12,6,6,0,0,88,6,2,4,1,0,0,,,,,,,,,11,2,,40.67352,-73.98598,585700.7314999998,4503010.004899999
122390,021374,02,4TH AVE,9TH ST,UNION ST,14,30,152 Ft. S/O 3rd Street      ,021374                                             / 021374,1,2019,12,3,Southbound,,257,122,78,60,66,119,216,497,661,588,525,618,622,652,742,985,1018,1074,994,740,537,378,340,386,12275,1.018,1,12058,1145,18,30,10623,791,261,527,0,0,0,38,0,0,0,0,,12270,13,7,6,0,0,87,6,2,4,1,0,0,,,,,,,,,11,2,,40.67352,-73.98598,585700.7314999998,4503010.004899999
122391,021374,02,4TH AVE,9TH ST,UNION ST,14,30,152 Ft. S/O 3rd Street      ,,1,2019,12,3,Combined Total,Y,395,192,129,118,181,513,1162,1641,1671,1610,1241,1291,1288,1342,1524,2014,2116,2219,1962,1382,967,666,552,553,26729,1.018,1,26256,2219,18,60,23278,1661,494,1128,0,0,0,97,0,0,0,0,,26718,13,6,6,0,0,87,6,2,4,1,0,0,,,,,,,,,11,2,,40.67352,-73.98598,585700.7314999998,4503010.004899999
122438,046424,04,907V  Exit 14 &,907V SB (OFF),DIVERGE TO RIVERSIDE DR,12,30,351 Ft. S/O Hudson Pkwy     ,                                                   ,2,2019,11,4,Eastbound,,149,75,62,54,95,258,984,1146,1109,1066,1131,1127,1202,1241,1472,1539,1589,1486,1405,1110,655,476,421,239,20091,1.033,0.992,19449,1589,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.84671,-73.94475,588954.1711999997,4522276.439200001
122439,046424,04,907V  Exit 14 &,907V SB (OFF),DIVERGE TO RIVERSIDE DR,12,30,351 Ft. S/O Hudson Pkwy     ,,2,2019,11,4,Combined Total,Y,149,75,62,54,95,258,984,1146,1109,1066,1131,1127,1202,1241,1472,1539,1589,1486,1405,1110,655,476,421,239,20091,1.033,0.992,19449,1589,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.84671,-73.94475,588954.1711999997,4522276.439200001
122445,050014,05,BRADDOCK AVE,RT 907A CROSS ISLAND EXPY,Queens/Nassau Co Line,14,30,52 Ft. N/O Cross Island Pkwy ,050014                                             / 050014,1,2019,12,10,Northbound,,51,28,33,26,41,92,351,388,305,194,174,184,211,220,260,266,264,324,282,212,155,138,113,82,4394,1.018,1,4316,388,8,0,3805,306,63,174,0,0,0,41,0,0,0,0,,4389,13,6,5,1,0,87,7,1,4,1,0,0,,,,,,,,,11,5,,40.72535,-73.72409,607751.5176999997,4509051.862400001
122446,050014,05,BRADDOCK AVE,RT 907A CROSS ISLAND EXPY,Queens/Nassau Co Line,14,30,52 Ft. N/O Cross Island Pkwy ,050014                                             / 050014,1,2019,12,10,Southbound,,45,38,31,32,59,108,164,416,430,357,304,291,350,346,508,594,588,583,496,366,278,216,116,83,6799,1.018,1,6679,594,16,0,6095,432,62,165,0,0,0,41,0,0,0,0,,6795,10,4,3,1,0,90,6,1,2,1,0,0,,,,,,,,,11,5,,40.72535,-73.72409,607751.5176999997,4509051.862400001
122447,050014,05,BRADDOCK AVE,RT 907A CROSS ISLAND EXPY,Queens/Nassau Co Line,14,30,52 Ft. N/O Cross Island Pkwy ,,1,2019,12,10,Combined Total,Y,96,66,64,58,100,200,515,804,735,551,478,475,561,566,768,860,852,907,778,578,433,354,229,165,11193,1.018,1,10995,907,18,0,9900,738,125,339,0,0,0,82,0,0,0,0,,11184,11,5,4,1,0,89,7,1,3,1,0,0,,,,,,,,,11,5,,40.72535,-73.72409,607751.5176999997,4509051.862400001
123127,055254,05,DELAWARE AVE,PARSONS BLVD,156TH ST,19,30,143 Ft. E/O 149th Street    ,0552540                                           ,2,2019,12,15,Eastbound,,4,4,3,3,1,6,5,18,21,20,9,12,12,11,18,18,19,22,17,18,16,9,8,6,280,1.018,0.983,275,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.75752,-73.81321,600176.8179000001,4512517.4438000005
123128,055254,05,DELAWARE AVE,PARSONS BLVD,156TH ST,19,30,143 Ft. E/O 149th Street    ,0552540                                           ,2,2019,12,15,Westbound,,3,5,2,2,2,6,8,16,22,14,12,13,14,10,15,15,18,14,12,13,16,10,7,4,253,1.018,0.983,249,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.75752,-73.81321,600176.8179000001,4512517.4438000005
123129,055254,05,DELAWARE AVE,PARSONS BLVD,156TH ST,19,30,143 Ft. E/O 149th Street    ,,2,2019,12,15,Combined Total,Y,7,9,5,5,3,12,13,34,43,34,21,25,26,21,33,33,37,36,29,31,32,19,15,10,533,1.018,0.983,524,43,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.75752,-73.81321,600176.8179000001,4512517.4438000005
123133,055514,05,89TH AVE,MOLINE ST,CI PKWY So S,19,30,92 Ft. W/O 238th Street     ,000000555140                                      ,2,2019,12,8,Eastbound,,2,3,2,2,3,4,12,27,26,22,24,22,21,24,40,29,31,33,25,24,17,13,9,5,420,1.018,0.983,413,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.72865,-73.72982,607262.3036000002,4509411.173699999
123134,055514,05,89TH AVE,MOLINE ST,CI PKWY So S,19,30,92 Ft. W/O 238th Street     ,000000555140                                      ,2,2019,12,8,Westbound,,2,2,2,3,4,6,18,41,31,19,18,16,14,20,31,25,18,19,21,17,15,14,9,7,372,1.018,0.983,365,41,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.72865,-73.72982,607262.3036000002,4509411.173699999
123135,055514,05,89TH AVE,MOLINE ST,CI PKWY So S,19,30,92 Ft. W/O 238th Street     ,,2,2019,12,8,Combined Total,Y,4,5,4,5,7,10,30,68,57,41,42,38,35,44,71,54,49,52,46,41,32,27,18,12,792,1.018,0.983,778,71,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.72865,-73.72982,607262.3036000002,4509411.173699999
