OBJECTID,RCSTA,RC Code,Roadway Name,Station Start,Station End,Functional Class,Factor Group,Specific Recorder Placement,Channel Notes,Vehicle Axle Code,Count Year,Count Month,Day of First Data,Federal Direction,Full Count,1200am-0100am,0100am-0200am,0200am-0300am,0300am-0400am,0400am-0500am,0500am-0600am,0600am-0700am,0700am-0800am,0800am-0900am,0900am-1000am,1000am-1100am,1100am-1200pm,1200pm-0100pm,0100pm-0200pm,0200pm-0300pm,0300pm-0400pm,0400pm-0500pm,0500pm-0600pm,0600pm-0700pm,0700pm-0800pm,0800pm-0900pm,0900pm-1000pm,1000pm-1100pm,1100pm-1200pm,Average Weekday Daily Traffic,Seasonal Factor,Axle Factor,AADT,High Hour Value,High Hour Interval,Average Weekday F1S,Average Weekday F2S,Average Weekday F3S,Average Weekday F4S,Average Weekday F5S,Average Weekday F6S,Average Weekday F7S,Average Weekday F8S,Average Weekday F9S,Average Weekday F10S,Average Weekday F11S,Average Weekday F12S,Average Weekday F13S,Average Weekday Unclassified,Average Weekday Totals,Average Weekday Percent F3_13,Average Weekday Percent F4_13,Average Weekday Percent F4_7,Average Weekday Percent F8_13,Average Weekday Percent F1,Average Weekday Percent F2,Average Weekday Percent F3,Average Weekday Percent F4,Average Weekday Percent F5_7,Axle Correction Factor,Single Unit Peak,Combination Unit Peak,Single Unit AADT,Combination Unit AADT,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55mph,Vehicles Exceeding 65mph,Region,Region Number,County Number,Municipality,Latitude,Longitude,x,y
118489,011155,01,E FORDHAM RD,JEROME AVE,GRAND CONCOURSE,14,30,94 Ft. E/O E 188 th Street  ,011155                                             / 011155 / 011155,1,2019,8,5,Westbound,,299,228,174,134,169,315,661,849,887,946,768,734,730,790,842,922,892,904,896,810,698,588,466,382,15084,1.097,1,13750,946,10,111,13693,472,483,301,0,0,0,15,0,0,0,0,,15075,8,5,5,0,1,91,3,3,2,1,0,0,,,,,,,,,11,1,,40.86218,-73.89908,592782.4851000002,4524041.143100001
118490,011155,01,E FORDHAM RD,JEROME AVE,GRAND CONCOURSE,14,30,94 Ft. E/O E 188 th Street  ,,1,2019,8,5,Combined Total,Y,559,412,313,244,317,540,1033,1389,1506,1516,1332,1325,1304,1322,1456,1614,1592,1544,1585,1432,1216,1062,872,751,26236,1.097,1,23916,1614,16,227,23786,807,872,503,0,0,0,20,0,0,0,0,,26215,8,5,5,0,1,91,3,3,2,1,0,0,,,,,,,,,11,1,,40.86218,-73.89908,592782.4851000002,4524041.143100001
118551,061175,06,RICHMOND RD,MIDLAND AVE,TARGEE ST,14,30,227 Ft. S/O Hunter Ave.     ,                                                    / ,1,2019,5,6,Northbound,,78,45,27,30,92,361,986,1200,983,606,548,505,509,539,558,573,559,555,546,461,367,334,257,149,10868,1.089,1,9980,1200,8,17,9250,1078,24,261,21,4,13,3,2,1,13,4,,10691,13,3,3,0,0,87,10,0,3,1,0,0,,,33,35,40,0,0,,11,6,,40.58315,-74.10845,575451.5919000003,4492866.3456999995
118552,061175,06,RICHMOND RD,MIDLAND AVE,TARGEE ST,14,30,227 Ft. S/O Hunter Ave.     ,                                                    / ,1,2019,5,6,Southbound,,117,61,38,29,42,78,212,513,493,484,454,526,554,614,744,910,1105,1102,900,670,382,291,278,202,10799,1.089,1,9916,1200,8,38,9122,1174,31,226,25,5,20,3,0,5,5,8,,10662,14,3,3,0,0,86,11,0,2,1,0,0,,,36,37,43,0,0,,11,6,,40.58315,-74.10845,575451.5919000003,4492866.3456999995
118553,061175,06,RICHMOND RD,MIDLAND AVE,TARGEE ST,14,30,227 Ft. S/O Hunter Ave.     ,,1,2019,5,6,Combined Total,Y,195,106,65,59,134,439,1198,1713,1476,1090,1002,1031,1063,1153,1302,1483,1664,1657,1446,1131,749,625,535,351,21667,1.089,1,19896,1713,8,55,18372,2252,55,487,46,9,33,6,2,6,18,12,,21353,14,3,3,0,0,86,11,0,3,1,0,0,,,35,36,42,0,0,,11,6,,40.58315,-74.10845,575451.5919000003,4492866.3456999995
119114,024155,02,E 16TH ST,AVE Z,SHEEPSHEAD BAY RD,17,30,143 Ft. S/O Avenue Z        ,                                                   ,2,2019,10,12,Southbound,,24,16,14,4,7,31,67,164,157,125,146,164,183,194,195,173,187,231,230,205,125,107,61,50,2860,1.079,0.973,2651,231,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.58764,-73.95332,588574.4807000002,4493509.233200001
119115,024155,02,E 16TH ST,AVE Z,SHEEPSHEAD BAY RD,17,30,143 Ft. S/O Avenue Z        ,,2,2019,10,12,Combined Total,Y,24,16,14,4,7,31,67,164,157,125,146,164,183,194,195,173,187,231,230,205,125,107,61,50,2860,1.079,0.973,2651,231,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.58764,-73.95332,588574.4807000002,4493509.233200001
119124,024195,02,GLENWOOD RD,DEAD END,OCEAN AVE,19,30,24 Ftt. E/O E 18 Street     ,                                                   ,2,2019,10,12,Eastbound,,28,14,8,4,9,18,44,114,168,136,97,90,114,128,158,204,216,210,189,120,92,60,55,41,2317,1.079,0.983,2147,216,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63267,-73.95978,587968.7224000003,4498501.300799999
119125,024195,02,GLENWOOD RD,DEAD END,OCEAN AVE,19,30,24 Ftt. E/O E 18 Street     ,                                                   ,2,2019,10,12,Westbound,,23,13,7,7,14,26,76,200,172,143,124,128,145,137,151,169,175,191,173,147,113,81,61,37,2513,1.079,0.983,2329,216,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63267,-73.95978,587968.7224000003,4498501.300799999
119126,024195,02,GLENWOOD RD,DEAD END,OCEAN AVE,19,30,24 Ftt. E/O E 18 Street     ,,2,2019,10,12,Combined Total,Y,51,27,15,11,23,44,120,314,340,279,221,218,259,265,309,373,391,401,362,267,205,141,116,78,4830,1.079,0.983,4476,401,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63267,-73.95978,587968.7224000003,4498501.300799999
119294,041235,04,WILLIAMSBURG BR,DELANCEY ST,KINGS CO / L,12,30,38 Ft. E/O Ridge Street (Under) ,041235                                             / 041235 / 041235 / 041235,1,2019,8,26,Eastbound,,1818,1140,860,648,814,1328,1876,2024,1986,1914,2263,2097,2004,2086,2286,2576,2729,2876,2740,2586,2476,2410,2363,2320,48220,1.097,1,43956,2876,18,398,42145,3105,270,2222,0,0,0,84,0,0,0,0,,48224,12,5,5,0,1,87,6,1,5,1,0,0,,,,,,,,,11,4,,40.71709,-73.98396,585815.5267000003,4507848.5188
119295,041235,04,WILLIAMSBURG BR,DELANCEY ST,KINGS CO / L,12,30,38 Ft. E/O Ridge Street (Under) ,041235                                             / 041235 / 041235 / 041235,1,2019,8,26,Westbound,,1472,1086,843,792,1311,2336,2434,2190,1976,1840,1908,1926,1964,1981,2169,2121,2062,2014,2093,2148,2268,2169,2226,2022,45351,1.097,1,41341,2876,18,295,39138,3061,275,2430,0,0,0,154,0,0,0,0,,45353,13,6,6,0,1,86,7,1,5,1,1,0,,,,,,,,,11,4,,40.71709,-73.98396,585815.5267000003,4507848.5188
119296,041235,04,WILLIAMSBURG BR,DELANCEY ST,KINGS CO / L,12,30,38 Ft. E/O Ridge Street (Under) ,,1,2019,8,26,Combined Total,Y,3290,2226,1703,1440,2125,3664,4310,4214,3962,3754,4171,4023,3968,4067,4455,4697,4791,4890,4833,4734,4744,4579,4589,4342,93571,1.097,1,85297,4890,18,693,81283,6166,545,4652,0,0,0,238,0,0,0,0,,93577,12,6,6,0,1,87,7,1,5,1,0,0,,,,,,,,,11,4,,40.71709,-73.98396,585815.5267000003,4507848.5188
119608,020005,02,CATON AVE,E 5TH ST/CATON AVE,CONEY ISLAND AVE,12,30,22 Ft. E/O E 8 th Street    ,020005                                            ,1,2019,7,23,Eastbound,,184,130,78,82,101,197,358,408,438,400,392,387,380,428,446,561,568,563,528,468,404,354,350,324,8529,1.093,1,7803,568,17,73,6538,512,387,661,0,0,0,351,0,0,0,0,,8522,22,16,12,4,1,77,6,5,8,1,1,0,,,,,,,,,11,2,,40.64807,-73.97224,586895.0208,4500198.397500001
119609,020005,02,CATON AVE,E 5TH ST/CATON AVE,CONEY ISLAND AVE,12,30,22 Ft. E/O E 8 th Street    ,020005                                            ,1,2019,7,23,Westbound,,70,44,28,26,51,150,290,298,327,308,258,236,246,268,262,272,268,268,207,199,177,194,148,138,4733,1.093,1,4330,568,17,63,3677,272,220,393,0,0,0,102,0,0,0,0,,4727,21,15,13,2,1,78,6,5,8,1,1,0,,,,,,,,,11,2,,40.64807,-73.97224,586895.0208,4500198.397500001
119610,020005,02,CATON AVE,E 5TH ST/CATON AVE,CONEY ISLAND AVE,12,30,22 Ft. E/O E 8 th Street    ,,1,2019,7,23,Combined Total,Y,254,174,106,108,152,347,648,706,765,708,650,623,626,696,708,833,836,831,735,667,581,548,498,462,13262,1.093,1,12133,836,17,136,10215,784,607,1054,0,0,0,453,0,0,0,0,,13249,22,16,13,3,1,77,6,5,8,1,1,0,,,,,,,,,11,2,,40.64807,-73.97224,586895.0208,4500198.397500001
120326,043005,04,I78 Exit 1,DVG RMP FRM I-78 (OFF),BEACH ST,12,30,71 Ft. E/O Beach Street     ,                                                   ,2,2019,10,21,Eastbound,,288,194,140,141,248,930,1123,1106,1060,944,842,742,748,716,714,796,723,733,975,805,627,627,613,362,16197,1.079,0.992,15011,1123,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72064,-74.00729,583840.5722000003,4508220.0571
120327,043005,04,I78 Exit 1,DVG RMP FRM I-78 (OFF),BEACH ST,12,30,71 Ft. E/O Beach Street     ,,2,2019,10,21,Combined Total,Y,288,194,140,141,248,930,1123,1106,1060,944,842,742,748,716,714,796,723,733,975,805,627,627,613,362,16197,1.079,0.992,15011,1123,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72064,-74.00729,583840.5722000003,4508220.0571
120417,051205,05,HOLLIS AVE,190TH ST,99TH AVE,14,30,69 Ft. E/O 190 th Street    ,051205                                             / 051205,1,2019,7,22,Eastbound,,224,135,78,60,70,102,218,376,463,429,362,358,415,428,555,670,812,827,746,645,476,398,310,314,9471,1.093,1,8665,827,18,17,8641,342,320,130,0,0,0,25,0,0,0,0,,9475,9,5,5,0,0,91,4,3,1,1,0,0,,,,,,,,,11,5,,40.70969,-73.76852,604023.6608999996,4507259.9032000005
120418,051205,05,HOLLIS AVE,190TH ST,99TH AVE,14,30,69 Ft. E/O 190 th Street    ,051205                                            ,1,2019,7,22,Westbound,,113,62,52,63,120,312,514,661,640,474,438,458,436,480,510,468,478,494,456,466,348,291,266,184,8784,1.093,1,8037,827,18,18,7989,296,332,112,0,0,0,29,0,0,0,0,,8776,9,5,5,0,0,91,3,4,1,1,1,0,,,,,,,,,11,5,,40.70969,-73.76852,604023.6608999996,4507259.9032000005
120419,051205,05,HOLLIS AVE,190TH ST,99TH AVE,14,30,69 Ft. E/O 190 th Street    ,,1,2019,7,22,Combined Total,Y,337,197,130,123,190,414,732,1037,1103,903,800,816,851,908,1065,1138,1290,1321,1202,1111,824,689,576,498,18255,1.093,1,16702,1321,18,35,16630,638,652,242,0,0,0,54,0,0,0,0,,18251,9,5,5,0,0,91,3,4,1,1,0,0,,,,,,,,,11,5,,40.70969,-73.76852,604023.6608999996,4507259.9032000005
120426,051295,05,SPRINGFIELD BLV,SOUTHERN PKWY,MERRICK BLVD,14,30,58 Ft. S/O 138 th Rd.       ,                                                    / ,1,2019,7,22,Northbound,,215,133,105,61,76,116,338,596,794,644,555,556,560,585,634,688,715,781,788,672,613,556,402,313,11496,1.093,1,10518,794,9,45,8133,1397,50,311,74,3,218,62,6,13,30,31,,10373,21,8,4,3,0,78,13,0,4,1,0,0,,,27,28,34,0,0,,11,5,,40.674,-73.75608,605130.5872,4503312.853
120427,051295,05,SPRINGFIELD BLV,SOUTHERN PKWY,MERRICK BLVD,14,30,58 Ft. S/O 138 th Rd.       ,                                                    / ,1,2019,7,22,Southbound,,145,89,66,65,100,200,255,350,452,582,459,450,451,474,513,500,537,579,570,458,428,404,306,214,8647,1.093,1,7911,794,9,57,5920,1219,53,264,64,3,160,57,4,8,14,15,,7838,24,8,5,3,1,76,16,1,4,1,1,0,,,22,26,34,0,0,,11,5,,40.674,-73.75608,605130.5872,4503312.853
120428,051295,05,SPRINGFIELD BLV,SOUTHERN PKWY,MERRICK BLVD,14,30,58 Ft. S/O 138 th Rd.       ,,1,2019,7,22,Combined Total,Y,360,222,171,126,176,316,593,946,1246,1226,1014,1006,1011,1059,1147,1188,1252,1360,1358,1130,1041,960,708,527,20143,1.093,1,18429,1360,18,102,14053,2616,103,575,138,6,378,119,10,21,44,46,,18211,22,8,5,3,1,77,14,1,4,1,0,0,,,25,27,34,0,0,,11,5,,40.674,-73.75608,605130.5872,4503312.853
120429,051335,05,WOODHAVEN BLVD,UNION TPKE,METROPOLTN AVE,14,30,847 Ft. S/O 73 rd Ave.      ,051335                                             / 051335 / 051335,1,2019,7,22,Northbound,,262,181,165,168,420,1296,2314,2443,2439,2060,1590,1534,1695,1609,1576,1642,1681,1542,1458,1436,1320,935,794,413,30973,1.093,1,28338,2443,8,74,26944,1838,1168,806,0,0,0,146,0,0,0,0,,30976,13,7,6,0,0,87,6,4,3,1,1,0,,,,,,,,,11,5,,40.70798,-73.85925,596361.9634999996,4506966.5834
120430,051335,05,WOODHAVEN BLVD,UNION TPKE,METROPOLTN AVE,14,30,847 Ft. S/O 73 rd Ave.      ,051335                                             / 051335 / 051335,1,2019,7,22,Southbound,,576,335,216,182,204,336,739,1078,1352,1296,1263,1324,1471,1802,2136,2350,2288,2211,2136,1770,1424,1226,1036,758,29509,1.093,1,26998,2443,8,63,25572,1793,998,919,0,0,0,155,0,0,0,0,,29500,13,7,6,1,0,87,6,3,3,1,1,0,,,,,,,,,11,5,,40.70798,-73.85925,596361.9634999996,4506966.5834
120431,051335,05,WOODHAVEN BLVD,UNION TPKE,METROPOLTN AVE,14,30,847 Ft. S/O 73 rd Ave.      ,,1,2019,7,22,Combined Total,Y,838,516,381,350,624,1632,3053,3521,3791,3356,2853,2858,3166,3411,3712,3992,3969,3753,3594,3206,2744,2161,1830,1171,60482,1.093,1,55336,3992,16,137,52516,3631,2166,1725,0,0,0,301,0,0,0,0,,60476,13,7,6,0,0,87,6,4,3,1,1,0,,,,,,,,,11,5,,40.70798,-73.85925,596361.9634999996,4506966.5834
120478,014065,01,E 138TH ST,BRUCKNER BLVD,LOCUST AVE,17,30,253 Ft. W/O Walnut Ave.     ,014065                                            ,1,2019,9,10,Eastbound,,7,6,7,6,13,36,55,44,54,64,44,38,47,44,32,38,23,25,25,19,16,18,12,11,684,1.078,1,635,64,10,25,401,61,58,87,0,0,0,47,0,0,0,0,,679,37,28,21,7,4,59,9,9,13,1,2,0,,,,,,,,,11,1,,40.80327,-73.90926,592005.9380000001,4517490.853399999
120479,014065,01,E 138TH ST,BRUCKNER BLVD,LOCUST AVE,17,30,253 Ft. W/O Walnut Ave.     ,014065                                            ,1,2019,9,10,Westbound,,40,48,41,76,49,120,152,182,182,207,180,187,229,228,213,266,372,354,260,108,104,78,75,53,3804,1.078,1,3529,372,17,52,2481,390,129,518,0,0,0,236,0,0,0,0,,3806,33,23,17,6,1,65,10,3,14,1,1,0,,,,,,,,,11,1,,40.80327,-73.90926,592005.9380000001,4517490.853399999
120480,014065,01,E 138TH ST,BRUCKNER BLVD,LOCUST AVE,17,30,253 Ft. W/O Walnut Ave.     ,,1,2019,9,10,Combined Total,Y,47,54,48,82,62,156,207,226,236,271,224,225,276,272,245,304,395,379,285,127,120,96,87,64,4488,1.078,1,4164,395,17,77,2882,451,187,605,0,0,0,283,0,0,0,0,,4485,34,24,18,6,2,64,10,4,13,1,1,0,,,,,,,,,11,1,,40.80327,-73.90926,592005.9380000001,4517490.853399999
120872,021135,02,ATLANTIC AVE,GEORGIA AVE,LOGAN ST,14,30,76 Ft. E/O Ashford Street   ,021135                                             / 021135 / 021135,1,2019,12,3,Eastbound,,598,396,276,256,314,522,862,1112,1104,840,813,916,993,1128,1314,1806,1939,1916,2008,1598,1176,964,836,740,24427,1.018,1,23995,2008,19,22,21659,1242,530,866,0,0,0,99,0,0,0,0,,24418,11,6,6,0,0,89,5,2,4,1,0,0,,,,,,,,,11,2,,40.6776,-73.88568,594172.0822000001,4503565.539000001
120873,021135,02,ATLANTIC AVE,GEORGIA AVE,LOGAN ST,14,30,76 Ft. E/O Ashford Street   ,021135                                             / 021135 / 021135,1,2019,12,3,Westbound,,411,298,216,229,415,958,1626,1610,1397,1274,1162,1086,1059,1061,1187,1294,1320,1355,1279,1043,901,778,714,590,23263,1.018,1,22852,2008,19,30,20524,1252,479,856,0,0,0,117,0,0,0,0,,23258,12,6,6,1,0,88,5,2,4,1,0,0,,,,,,,,,11,2,,40.6776,-73.88568,594172.0822000001,4503565.539000001
120874,021135,02,ATLANTIC AVE,GEORGIA AVE,LOGAN ST,14,30,76 Ft. E/O Ashford Street   ,,1,2019,12,3,Combined Total,Y,1009,694,492,485,729,1480,2488,2722,2501,2114,1975,2002,2052,2189,2501,3100,3259,3271,3287,2641,2077,1742,1550,1330,47690,1.018,1,46847,3287,19,52,42183,2494,1009,1722,0,0,0,216,0,0,0,0,,47676,11,6,6,0,0,88,5,2,4,1,0,0,,,,,,,,,11,2,,40.6776,-73.88568,594172.0822000001,4503565.539000001
120878,021255,02,HAMILTON AVE,THIRD AVE,14TH ST,14,30,151 Ft. N/O 16th Street     ,021255                                             / 021255 / 021255,1,2019,12,3,Northbound,,233,154,132,128,222,946,1632,1932,1637,1560,1218,1058,1078,1144,1079,1057,1084,1042,1040,738,552,470,379,311,20826,1.018,1,20458,1932,8,40,16704,2156,255,1364,0,0,0,305,0,0,0,0,,20824,20,9,8,1,0,80,10,1,7,1,1,0,,,,,,,,,11,2,,40.66819,-73.99608,584853.8652999997,4502408.5461
120879,021255,02,HAMILTON AVE,THIRD AVE,14TH ST,14,30,151 Ft. N/O 16th Street     ,021255                                             / 021255 / 021255 / 021255,1,2019,12,3,Southbound,,356,143,119,94,118,242,560,790,864,866,876,1000,1071,1100,1226,1618,1708,1682,1390,978,808,535,383,412,18939,1.018,1,18604,1932,8,63,15504,1647,289,1243,0,0,0,190,0,0,0,0,,18936,18,9,8,1,0,82,9,2,7,1,0,0,,,,,,,,,11,2,,40.66819,-73.99608,584853.8652999997,4502408.5461
120880,021255,02,HAMILTON AVE,THIRD AVE,14TH ST,14,30,151 Ft. N/O 16th Street     ,,1,2019,12,3,Combined Total,Y,589,297,251,222,340,1188,2192,2722,2501,2426,2094,2058,2149,2244,2305,2675,2792,2724,2430,1716,1360,1005,762,723,39765,1.018,1,39062,2792,17,103,32208,3803,544,2607,0,0,0,495,0,0,0,0,,39760,19,9,8,1,0,81,10,1,7,1,0,0,,,,,,,,,11,2,,40.66819,-73.99608,584853.8652999997,4502408.5461
120881,021375,02,4TH AVE,UNION ST,FLATBUSH AVE,14,30,78 Ft. S/O Baltic Street    ,021375                                             / 021375 / 021375,1,2019,12,3,Northbound,,164,86,56,54,100,326,787,975,854,852,680,586,586,610,676,858,930,938,860,616,452,326,270,200,12842,1.018,1,12615,975,8,82,11054,845,237,574,0,0,0,49,0,0,0,0,,12841,13,7,6,0,1,86,7,2,4,1,1,0,,,,,,,,,11,2,,40.68035,-73.98096,586116.2176999999,4503773.081900001
120882,021375,02,4TH AVE,UNION ST,FLATBUSH AVE,14,30,78 Ft. S/O Baltic Street    ,021375                                             / 021375,1,2019,12,3,Southbound,,268,123,95,67,90,136,238,384,523,468,422,472,449,462,580,736,772,858,803,611,450,334,298,381,10020,1.018,1,9843,975,8,68,8494,660,230,519,0,0,0,46,0,0,0,0,,10017,15,8,7,0,1,85,7,2,5,1,0,0,,,,,,,,,11,2,,40.68035,-73.98096,586116.2176999999,4503773.081900001
120883,021375,02,4TH AVE,UNION ST,FLATBUSH AVE,14,30,78 Ft. S/O Baltic Street    ,,1,2019,12,3,Combined Total,Y,432,209,151,121,190,462,1025,1359,1377,1320,1102,1058,1035,1072,1256,1594,1702,1796,1663,1227,902,660,568,581,22862,1.018,1,22458,1796,18,150,19548,1505,467,1093,0,0,0,95,0,0,0,0,,22858,14,7,7,0,1,86,7,2,5,1,0,0,,,,,,,,,11,2,,40.68035,-73.98096,586116.2176999999,4503773.081900001
121118,053215,05,I678 Exit 1 907,I678 SB (OFF),DIVERGE TO NY27 & I678 SB,11,30,105 Ft. N/O 133rd Ave. Above,06321553                                          ,2,2019,10,7,Southbound,,784,513,414,455,648,1202,1695,1481,1575,1554,1562,1545,1562,1590,1677,1713,1652,1677,1638,1503,1394,1329,1263,992,31418,1.079,0.94,29118,1713,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.6694,-73.80146,601302.1469,4502748.932700001
121119,053215,05,I678 Exit 1 907,I678 SB (OFF),DIVERGE TO NY27 & I678 SB,11,30,105 Ft. N/O 133rd Ave. Above,,2,2019,10,7,Combined Total,Y,784,513,414,455,648,1202,1695,1481,1575,1554,1562,1545,1562,1590,1677,1713,1652,1677,1638,1503,1394,1329,1263,992,31418,1.079,0.94,29118,1713,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.6694,-73.80146,601302.1469,4502748.932700001
121123,054155,05,27TH ST,BORDEN AVE,49TH AVE,17,30,125 Ft. N/O 51st Ave.       ,0541559                                           ,2,2019,10,14,Northbound,,25,33,33,52,78,113,158,198,242,198,154,175,218,175,179,160,181,173,128,83,61,74,65,35,2991,1.079,0.973,2772,242,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.74024,-73.942601,589277.8507000003,4510459.569700001
121124,054155,05,27TH ST,BORDEN AVE,49TH AVE,17,30,125 Ft. N/O 51st Ave.       ,0541559                                           ,2,2019,10,14,Southbound,,60,37,25,37,40,55,74,90,101,138,134,184,202,162,153,111,132,121,110,107,131,119,99,68,2490,1.079,0.973,2308,242,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.74024,-73.942601,589277.8507000003,4510459.569700001
121469,054155,05,27TH ST,BORDEN AVE,49TH AVE,17,30,125 Ft. N/O 51st Ave.       ,,2,2019,10,14,Combined Total,Y,85,70,58,89,118,168,232,288,343,336,288,359,420,337,332,271,313,294,238,190,192,193,164,103,5481,1.079,0.973,5080,420,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.74024,-73.942601,589277.8507000003,4510459.569700001
121872,054245,05,71ST AVE,PARSONS BLVD,164TH ST,17,30,289 Ft. W/O 162nd Street    ,                                                   ,2,2019,10,14,Eastbound,,40,19,14,14,15,24,63,158,229,200,187,185,176,190,238,233,263,213,187,156,140,105,79,57,3185,1.079,0.973,2952,263,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73038,-73.80826,600635.5618000003,4509510.3456999995
121873,054245,05,71ST AVE,PARSONS BLVD,164TH ST,17,30,289 Ft. W/O 162nd Street    ,                                                   ,2,2019,10,14,Westbound,,29,12,16,14,21,54,108,228,249,137,131,136,125,136,173,175,168,167,153,118,101,84,61,47,2643,1.079,0.973,2449,263,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73038,-73.80826,600635.5618000003,4509510.3456999995
121874,054245,05,71ST AVE,PARSONS BLVD,164TH ST,17,30,289 Ft. W/O 162nd Street    ,,2,2019,10,14,Combined Total,Y,69,31,30,28,36,78,171,386,478,337,318,321,301,326,411,408,431,380,340,274,241,189,140,104,5828,1.079,0.973,5401,478,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73038,-73.80826,600635.5618000003,4509510.3456999995
121887,054325,05,BRADLEY AVE,VAN DAM ST,GREENPOINT AVE,17,30,51 Ft. N/O 35th Street      ,000000543259                                      ,2,2019,10,14,Northbound,,33,27,26,38,84,102,154,144,171,162,151,158,171,157,135,140,147,126,105,112,121,76,78,47,2665,1.079,0.973,2470,171,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73635,-73.93529,589900.3777999999,4510035.2126
121888,054325,05,BRADLEY AVE,VAN DAM ST,GREENPOINT AVE,17,30,51 Ft. N/O 35th Street      ,000000543259                                      ,2,2019,10,14,Southbound,,66,12,5,6,8,10,16,18,26,22,59,102,98,141,92,49,45,62,35,82,107,106,103,74,1344,1.079,0.973,1246,171,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73635,-73.93529,589900.3777999999,4510035.2126
121889,054325,05,BRADLEY AVE,VAN DAM ST,GREENPOINT AVE,17,30,51 Ft. N/O 35th Street      ,,2,2019,10,14,Combined Total,Y,99,39,31,44,92,112,170,162,197,184,210,260,269,298,227,189,192,188,140,194,228,182,181,121,4009,1.079,0.973,3716,298,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73635,-73.93529,589900.3777999999,4510035.2126
121926,044335,04,WASHINGTON PL,WASHINGTN SQ E,BROADWAY,16,30,85 Ft. W/O Mercer St.       ,                                                   ,2,2019,10,20,Westbound,,35,24,11,12,17,30,42,65,85,99,95,106,97,100,95,113,113,113,125,99,90,83,79,50,1778,1.079,0.974,1648,125,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72954,-73.99482,584882.4484999999,4509219.997400001
121927,044335,04,WASHINGTON PL,WASHINGTN SQ E,BROADWAY,16,30,85 Ft. W/O Mercer St.       ,,2,2019,10,20,Combined Total,Y,35,24,11,12,17,30,42,65,85,99,95,106,97,100,95,113,113,113,125,99,90,83,79,50,1778,1.079,0.974,1648,125,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72954,-73.99482,584882.4484999999,4509219.997400001
122019,020025,02,CATON AVE,FLATBUSH AVE,JCT LINDEN / CATON,14,30,488 Ft. E/O Flatbush Ave.   ,020025                                            ,1,2019,12,3,Eastbound,,106,66,54,54,78,104,187,194,212,224,196,216,228,253,272,278,304,294,300,260,246,223,186,150,4685,1.018,1,4602,304,17,25,3419,280,143,514,0,0,0,304,0,0,0,0,,4685,26,21,14,6,1,73,6,3,11,1,1,0,,,,,,,,,11,2,,40.65296,-73.95746,588138.2258000001,4500755.9232
122020,020025,02,CATON AVE,FLATBUSH AVE,JCT LINDEN / CATON,14,30,488 Ft. E/O Flatbush Ave.   ,020025                                            ,1,2019,12,3,Westbound,,94,76,66,53,80,198,371,364,329,308,296,299,318,308,334,312,357,359,370,292,270,202,204,140,6000,1.018,1,5894,371,7,51,4431,388,214,612,0,0,0,299,0,0,0,0,,5995,25,19,14,5,1,74,6,4,10,1,1,0,,,,,,,,,11,2,,40.65296,-73.95746,588138.2258000001,4500755.9232
122021,020025,02,CATON AVE,FLATBUSH AVE,JCT LINDEN / CATON,14,30,488 Ft. E/O Flatbush Ave.   ,,1,2019,12,3,Combined Total,Y,200,142,120,107,158,302,558,558,541,532,492,515,546,561,606,590,661,653,670,552,516,425,390,290,10685,1.018,1,10496,670,19,76,7850,668,357,1126,0,0,0,603,0,0,0,0,,10680,26,20,14,6,1,74,6,3,11,1,1,0,,,,,,,,,11,2,,40.65296,-73.95746,588138.2258000001,4500755.9232
