OBJECTID,RCSTA,RC Code,Roadway Name,Station Start,Station End,Functional Class,Factor Group,Specific Recorder Placement,Channel Notes,Vehicle Axle Code,Count Year,Count Month,Day of First Data,Federal Direction,Full Count,1200am-0100am,0100am-0200am,0200am-0300am,0300am-0400am,0400am-0500am,0500am-0600am,0600am-0700am,0700am-0800am,0800am-0900am,0900am-1000am,1000am-1100am,1100am-1200pm,1200pm-0100pm,0100pm-0200pm,0200pm-0300pm,0300pm-0400pm,0400pm-0500pm,0500pm-0600pm,0600pm-0700pm,0700pm-0800pm,0800pm-0900pm,0900pm-1000pm,1000pm-1100pm,1100pm-1200pm,Average Weekday Daily Traffic,Seasonal Factor,Axle Factor,AADT,High Hour Value,High Hour Interval,Average Weekday F1S,Average Weekday F2S,Average Weekday F3S,Average Weekday F4S,Average Weekday F5S,Average Weekday F6S,Average Weekday F7S,Average Weekday F8S,Average Weekday F9S,Average Weekday F10S,Average Weekday F11S,Average Weekday F12S,Average Weekday F13S,Average Weekday Unclassified,Average Weekday Totals,Average Weekday Percent F3_13,Average Weekday Percent F4_13,Average Weekday Percent F4_7,Average Weekday Percent F8_13,Average Weekday Percent F1,Average Weekday Percent F2,Average Weekday Percent F3,Average Weekday Percent F4,Average Weekday Percent F5_7,Axle Correction Factor,Single Unit Peak,Combination Unit Peak,Single Unit AADT,Combination Unit AADT,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55mph,Vehicles Exceeding 65mph,Region,Region Number,County Number,Municipality,Latitude,Longitude,x,y
120005,020026,02,LINDEN BLVD,JCT LINDEN / CATON,KINGS HIGHWAY,14,30,6 Ft. W/O E 57 th Street    ,020026                                            ,1,2019,7,23,Eastbound,,126,92,81,104,156,218,276,360,316,316,351,386,434,430,446,426,422,472,461,420,377,306,258,192,7426,1.093,1,6794,472,18,14,6090,384,163,518,0,0,0,251,0,0,0,0,,7420,18,13,9,3,0,82,5,2,7,1,0,0,,,,,,,,,11,2,,40.65422,-73.9239,590973.7878999999,4500929.9691
120006,020026,02,LINDEN BLVD,JCT LINDEN / CATON,KINGS HIGHWAY,14,30,6 Ft. W/O E 57 th Street    ,020026                                            ,1,2019,7,23,Westbound,,88,59,44,76,215,465,453,450,456,381,385,362,344,350,353,380,394,346,339,306,268,250,197,144,7105,1.093,1,6500,472,18,20,5695,377,198,581,0,0,0,228,0,0,0,0,,7099,19,14,11,3,0,80,5,3,8,1,1,0,,,,,,,,,11,2,,40.65422,-73.9239,590973.7878999999,4500929.9691
120007,020026,02,LINDEN BLVD,JCT LINDEN / CATON,KINGS HIGHWAY,14,30,6 Ft. W/O E 57 th Street    ,,1,2019,7,23,Combined Total,Y,214,151,125,180,371,683,729,810,772,697,736,748,778,780,799,806,816,818,800,726,645,556,455,336,14531,1.093,1,13294,818,18,34,11785,761,361,1099,0,0,0,479,0,0,0,0,,14519,19,13,10,3,0,81,5,2,8,1,0,0,,,,,,,,,11,2,,40.65422,-73.9239,590973.7878999999,4500929.9691
120020,026056,02,KNAPP ST,EMMONS AVE,VOORHIES AVE,14,30,45 Ft. S/O Shore Pkwy W     ,026056                                             / 026056,1,2019,7,22,Northbound,,176,78,62,55,66,162,278,462,552,564,469,503,620,601,584,719,788,790,708,648,562,456,338,238,10479,1.093,1,9587,790,18,7,9491,495,344,129,0,0,0,8,0,0,0,0,,10474,9,5,5,0,0,91,5,3,1,1,0,0,,,,,,,,,11,2,,40.58594,-73.93136,590435.1519999998,4493342.8473000005
120021,026056,02,KNAPP ST,EMMONS AVE,VOORHIES AVE,14,30,45 Ft. S/O Shore Pkwy W     ,026056                                             / 026056,1,2019,7,22,Southbound,,97,55,34,36,72,214,358,446,561,454,383,383,428,432,475,466,397,432,392,326,294,247,206,158,7346,1.093,1,6721,790,18,8,6621,380,231,87,0,0,0,10,0,0,0,0,,7337,10,4,4,0,0,90,5,3,1,1,0,0,,,,,,,,,11,2,,40.58594,-73.93136,590435.1519999998,4493342.8473000005
120022,026056,02,KNAPP ST,EMMONS AVE,VOORHIES AVE,14,30,45 Ft. S/O Shore Pkwy W     ,,1,2019,7,22,Combined Total,Y,273,133,96,91,138,376,636,908,1113,1018,852,886,1048,1033,1059,1185,1185,1222,1100,974,856,703,544,396,17825,1.093,1,16308,1222,18,15,16112,875,575,216,0,0,0,18,0,0,0,0,,17811,9,5,4,0,0,90,5,3,1,1,0,0,,,,,,,,,11,2,,40.58594,-73.93136,590435.1519999998,4493342.8473000005
120328,043006,04,I78 Exit 1,DVG RMP FRM I-78 (OFF),VANICK ST (1ST EXIT),12,30,50 Ft. W/O Varick Street    ,                                                   ,2,2019,10,21,Eastbound,,95,56,40,29,58,270,388,448,450,506,457,320,278,261,243,359,498,468,418,375,221,197,183,121,6739,1.079,0.992,6246,506,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72105,-74.00684,583878.0634000003,4508265.999600001
120329,043006,04,I78 Exit 1,DVG RMP FRM I-78 (OFF),VANICK ST (1ST EXIT),12,30,50 Ft. W/O Varick Street    ,,2,2019,10,21,Combined Total,Y,95,56,40,29,58,270,388,448,450,506,457,320,278,261,243,359,498,468,418,375,221,197,183,121,6739,1.079,0.992,6246,506,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72105,-74.00684,583878.0634000003,4508265.999600001
120490,021106,02,3RD AVE,63RD ST,37TH ST,14,30,11 Ft. S/O 51st Street      ,021106                                             / 021106 / 021106,1,2019,12,3,Northbound,,96,79,56,87,168,1142,2200,2160,1776,1740,1300,910,792,864,898,1049,1068,1138,982,448,311,248,202,152,19866,1.018,1,19515,2200,7,40,17096,1327,239,907,0,0,0,260,0,0,0,0,,19869,14,7,6,1,0,86,7,1,5,1,0,0,,,,,,,,,11,2,,40.647,-74.01508,583274.2599999998,4500038.176100001
120867,021106,02,3RD AVE,63RD ST,37TH ST,14,30,11 Ft. S/O 51st Street      ,021106                                             / 021106 / 021106,1,2019,12,3,Southbound,,240,122,94,78,97,155,252,551,662,588,662,704,817,901,1211,1546,1819,1800,1478,1020,796,519,334,302,16748,1.018,1,16452,2200,7,50,14420,1152,259,630,0,0,0,232,0,0,0,0,,16743,14,7,5,1,0,86,7,2,4,1,0,0,,,,,,,,,11,2,,40.647,-74.01508,583274.2599999998,4500038.176100001
120868,021106,02,3RD AVE,63RD ST,37TH ST,14,30,11 Ft. S/O 51st Street      ,,1,2019,12,3,Combined Total,Y,336,201,150,165,265,1297,2452,2711,2438,2328,1962,1614,1609,1765,2109,2595,2887,2938,2460,1468,1107,767,536,454,36614,1.018,1,35967,2938,18,90,31516,2479,498,1537,0,0,0,492,0,0,0,0,,36612,14,7,6,1,0,86,7,1,4,1,0,0,,,,,,,,,11,2,,40.647,-74.01508,583274.2599999998,4500038.176100001
120889,060016,06,MLK EXPRESSWAY,FOREST AVE EXIT,NEW JERSEY STATE LINE,12,30,562 Ft. S/O Walker St ( Above),060016                                             / 060016 / 060016,1,2019,9,10,Northbound,,136,89,58,52,140,458,903,1469,1654,1046,752,666,585,666,684,702,710,764,614,596,463,363,260,211,14041,1.078,1,13025,1654,9,50,11541,1322,198,662,0,0,0,270,0,0,0,0,,14043,17,8,6,2,0,82,9,1,5,1,1,0,,,,,,,,,11,6,,40.62923,-74.14557,572260.4508999996,4497950.259299999
120926,014266,01,UNIONPORT RD,WESTCHESTER AVE,METRO AVE EB,16,30,434 Ft. N/O Bangla Bazaar   ,014266                                            ,1,2019,10,7,Northbound,,44,30,20,15,24,54,121,242,273,224,201,216,196,208,258,258,270,260,224,194,151,121,91,60,3755,1.079,1,3480,273,9,75,3258,129,204,84,0,0,0,3,0,0,0,0,,3753,11,8,8,0,2,87,3,5,2,1,1,0,,,,,,,,,11,1,,40.83677,-73.85703,596363.2196000004,4521265.791200001
120927,014266,01,UNIONPORT RD,WESTCHESTER AVE,METRO AVE EB,16,30,434 Ft. N/O Bangla Bazaar   ,014266                                            ,1,2019,10,7,Southbound,,91,47,28,22,22,46,103,190,246,208,190,208,228,239,247,284,296,320,298,246,184,172,121,93,4129,1.079,1,3827,320,18,76,3628,114,207,92,0,0,0,4,0,0,0,0,,4121,10,7,7,0,2,88,3,5,2,1,0,0,,,,,,,,,11,1,,40.83677,-73.85703,596363.2196000004,4521265.791200001
120928,014266,01,UNIONPORT RD,WESTCHESTER AVE,METRO AVE EB,16,30,434 Ft. N/O Bangla Bazaar   ,,1,2019,10,7,Combined Total,Y,135,77,48,37,46,100,224,432,519,432,391,424,424,447,505,542,566,580,522,440,335,293,212,153,7884,1.079,1,7307,580,18,151,6886,243,411,176,0,0,0,7,0,0,0,0,,7874,11,8,7,0,2,87,3,5,2,1,0,0,,,,,,,,,11,1,,40.83677,-73.85703,596363.2196000004,4521265.791200001
121120,054126,05,216TH ST,LUKE PL,48TH AVE,17,30,88 Ft. S/O 50th Ave.        ,000000541269                                      ,2,2019,10,21,Northbound,,6,5,2,2,7,11,27,62,78,36,42,33,37,36,63,58,56,53,50,36,29,23,18,12,782,1.079,0.973,725,78,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.75422,-73.76404,604332.5065000001,4512208.413899999
121121,054126,05,216TH ST,LUKE PL,48TH AVE,17,30,88 Ft. S/O 50th Ave.        ,000000541269                                      ,2,2019,10,21,Southbound,,7,4,3,3,6,5,16,51,66,38,34,28,34,29,47,47,51,48,49,48,30,26,18,12,700,1.079,0.973,649,78,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.75422,-73.76404,604332.5065000001,4512208.413899999
121122,054126,05,216TH ST,LUKE PL,48TH AVE,17,30,88 Ft. S/O 50th Ave.        ,,2,2019,10,21,Combined Total,Y,13,9,5,5,13,16,43,113,144,74,76,61,71,65,110,105,107,101,99,84,59,49,36,24,1482,1.079,0.973,1374,144,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.75422,-73.76404,604332.5065000001,4512208.413899999
121260,060016,06,MLK EXPRESSWAY,FOREST AVE EXIT,NEW JERSEY STATE LINE,12,30,562 Ft. S/O Walker St ( Above),060016                                             / 060016 / 060016,1,2019,9,10,Southbound,,174,115,94,102,204,596,944,1154,1084,880,788,768,852,921,1166,1552,1765,1944,1636,1030,726,534,476,300,19805,1.078,1,18372,1944,18,73,16370,1805,315,839,0,0,0,393,0,0,0,0,,19795,17,8,6,2,0,83,9,2,4,1,0,0,,,,,,,,,11,6,,40.62923,-74.14557,572260.4508999996,4497950.259299999
121261,060016,06,MLK EXPRESSWAY,FOREST AVE EXIT,NEW JERSEY STATE LINE,12,30,562 Ft. S/O Walker St ( Above),,1,2019,9,10,Combined Total,Y,310,204,152,154,344,1054,1847,2623,2738,1926,1540,1434,1437,1587,1850,2254,2475,2708,2250,1626,1189,897,736,511,33846,1.078,1,31397,2738,9,123,27911,3127,513,1501,0,0,0,663,0,0,0,0,,33838,17,8,6,2,0,82,9,2,4,1,1,0,,,,,,,,,11,6,,40.62923,-74.14557,572260.4508999996,4497950.259299999
121300,016026,01,WASHINGTON BRID,NY CO LINE,UNDERCLIFF AVE,16,30,169 Ft. E/O Sedwick Ave.    ,016026                                             / 016026 / 016026,1,2019,10,8,Eastbound,,765,462,322,252,348,560,1282,1958,1835,1704,1660,1633,1624,1721,2060,2170,2165,2141,1913,1522,1286,1163,1020,877,32443,1.079,1,30068,2170,16,56,29737,1102,955,530,0,0,0,63,0,0,0,0,,32443,8,5,5,0,0,92,3,3,2,1,0,0,,,,,,,,,11,1,,40.84543,-73.92496,590624.1766999997,4522154.6335
121301,016026,01,WASHINGTON BRID,NY CO LINE,UNDERCLIFF AVE,16,30,169 Ft. E/O Sedwick Ave.    ,016026                                             / 016026 / 016026,1,2019,10,8,Westbound,,424,324,242,230,402,736,1342,1382,1326,1348,1275,1336,1390,1498,1588,1516,1530,1488,1400,1155,1000,894,748,613,25187,1.079,1,23343,2170,16,64,22613,899,922,540,0,0,0,148,0,0,0,0,,25186,10,6,6,1,0,90,4,4,2,1,0,0,,,,,,,,,11,1,,40.84543,-73.92496,590624.1766999997,4522154.6335
121302,016026,01,WASHINGTON BRID,NY CO LINE,UNDERCLIFF AVE,16,30,169 Ft. E/O Sedwick Ave.    ,,1,2019,10,8,Combined Total,Y,1189,786,564,482,750,1296,2624,3340,3161,3052,2935,2969,3014,3219,3648,3686,3695,3629,3313,2677,2286,2057,1768,1490,57630,1.079,1,53411,3695,17,120,52350,2001,1877,1070,0,0,0,211,0,0,0,0,,57629,9,5,5,0,0,91,3,3,2,1,0,0,,,,,,,,,11,1,,40.84543,-73.92496,590624.1766999997,4522154.6335
121473,054186,05,43RD AVE,23RD ST,CRESCENT ST,17,30,116 Ft. E/O 23rd Street     ,0541860                                           ,2,2019,10,14,Eastbound,,45,27,23,18,23,44,87,159,179,180,129,129,125,126,138,144,155,160,145,119,88,83,74,57,2457,1.079,0.973,2277,180,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.74946,-73.94328,589208.1988000004,4511482.3675
121474,054186,05,43RD AVE,23RD ST,CRESCENT ST,17,30,116 Ft. E/O 23rd Street     ,0541860                                           ,2,2019,10,14,Westbound,,37,20,21,20,23,59,175,210,192,182,144,146,139,122,132,119,116,123,112,86,81,76,53,48,2436,1.079,0.973,2258,210,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.74946,-73.94328,589208.1988000004,4511482.3675
121475,054186,05,43RD AVE,23RD ST,CRESCENT ST,17,30,116 Ft. E/O 23rd Street     ,,2,2019,10,14,Combined Total,Y,82,47,44,38,46,103,262,369,371,362,273,275,264,248,270,263,271,283,257,205,169,159,127,105,4893,1.079,0.973,4535,371,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.74946,-73.94328,589208.1988000004,4511482.3675
121702,026006,02,OVINGTON AVE,7TH AVE,6TH AVE,17,30,19 Ft. E/O 6th Ave.         ,026006                                            ,1,2019,12,3,Westbound,,32,16,12,14,16,29,85,206,300,176,162,180,166,162,226,225,192,214,178,131,94,88,56,40,3000,1.018,1,2947,300,9,29,2656,157,114,33,0,0,0,0,0,0,0,0,,2989,10,5,5,0,1,89,5,4,1,1,0,0,,,,,,,,,11,2,,40.63136,-74.01874,582984.1719000004,4498298.5984000005
121703,026006,02,OVINGTON AVE,7TH AVE,6TH AVE,17,30,19 Ft. E/O 6th Ave.         ,,1,2019,12,3,Combined Total,Y,32,16,12,14,16,29,85,206,300,176,162,180,166,162,226,225,192,214,178,131,94,88,56,40,3000,1.018,1,2947,300,9,29,2656,157,114,33,0,0,0,0,0,0,0,0,,2989,10,5,5,0,1,89,5,4,1,1,0,0,,,,,,,,,11,2,,40.63136,-74.01874,582984.1719000004,4498298.5984000005
121904,044166,04,JAMES ST,MADISON ST,ST JAMES PL,17,30,68 Ft. S/O James St. PL.    ,                                                   ,2,2019,10,19,Southbound,,11,8,4,6,4,8,9,8,8,15,10,10,3,7,10,11,29,40,32,21,25,22,14,16,331,1.079,0.973,307,40,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.7123,-73.99879,584569.0153999999,4507302.4122
121905,044166,04,JAMES ST,MADISON ST,ST JAMES PL,17,30,68 Ft. S/O James St. PL.    ,,2,2019,10,19,Combined Total,Y,11,8,4,6,4,8,9,8,8,15,10,10,3,7,10,11,29,40,32,21,25,22,14,16,331,1.079,0.973,307,40,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.7123,-73.99879,584569.0153999999,4507302.4122
121912,044206,04,ORCHARD ST,DIVISION ST,E HOUSTON ST,16,30,127 Ft. S/O Rivington St.   ,                                                   ,2,2019,10,19,Northbound,,78,58,54,37,21,30,30,45,56,62,62,93,92,101,92,92,84,92,122,126,115,110,95,92,1839,1.079,0.974,1704,126,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.71993,-73.9893,585360.8709000004,4508158.5735
121913,044206,04,ORCHARD ST,DIVISION ST,E HOUSTON ST,16,30,127 Ft. S/O Rivington St.   ,,2,2019,10,19,Combined Total,Y,78,58,54,37,21,30,30,45,56,62,62,93,92,101,92,92,84,92,122,126,115,110,95,92,1839,1.079,0.974,1704,126,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.71993,-73.9893,585360.8709000004,4508158.5735
121928,044336,04,WASHINGTON SQ E,WASHINGTON SQ S,WASHINGTON SQ N,16,30,68 Ft. N/O Washington SQ E  ,                                                   ,2,2019,10,20,Northbound,,60,38,27,24,19,28,37,75,120,158,178,170,169,142,146,162,143,171,203,169,167,137,107,81,2731,1.079,0.974,2531,203,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72973,-73.99642,584747.0932999998,4509239.543099999
122062,043086,04,907V  Exit 14 &,DVRG FRM 907V NB OFF&RVSD DR,I95 SB LOWER LEVEL(ON),11,30,750ft N/O DVRG FRM 907V NB OFF&RVSD DR,                                                   ,2,2019,11,4,Northbound,,280,122,73,57,87,158,369,742,878,724,712,738,865,1102,1263,1348,1389,1333,1325,1149,821,671,715,549,17470,1.033,0.94,16912,1389,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.848884,-73.942465,589143.8787000002,4522520.0965
122063,043086,04,907V  Exit 14 &,DVRG FRM 907V NB OFF&RVSD DR,I95 SB LOWER LEVEL(ON),11,30,750ft N/O DVRG FRM 907V NB OFF&RVSD DR,,2,2019,11,4,Combined Total,Y,280,122,73,57,87,158,369,742,878,724,712,738,865,1102,1263,1348,1389,1333,1325,1149,821,671,715,549,17470,1.033,0.94,16912,1389,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.848884,-73.942465,589143.8787000002,4522520.0965
122072,044146,04,FRONT ST,JOHN ST,OLD SLIP,16,30,106 Ft. W/O Maiden Street   ,044146                                            ,1,2019,12,9,Westbound,,10,6,3,4,8,16,30,48,68,86,78,70,55,68,55,47,51,54,40,34,34,25,18,14,922,1.018,1,906,86,10,13,742,79,9,77,0,0,0,0,0,0,0,0,,920,18,9,9,0,1,81,9,1,8,1,0,0,,,,,,,,,11,4,,40.70559,-74.00581,583984.4798999997,4506550.8237
122073,044146,04,FRONT ST,JOHN ST,OLD SLIP,16,30,106 Ft. W/O Maiden Street   ,,1,2019,12,9,Combined Total,Y,10,6,3,4,8,16,30,48,68,86,78,70,55,68,55,47,51,54,40,34,34,25,18,14,922,1.018,1,906,86,10,13,742,79,9,77,0,0,0,0,0,0,0,0,,920,18,9,9,0,1,81,9,1,8,1,0,0,,,,,,,,,11,4,,40.70559,-74.00581,583984.4798999997,4506550.8237
122239,054446,05,WESTMORELAND ST,39TH RD,NORTHERN BLVD,19,30,90 Ft. S/O 42nd Ave.        ,054446                                            ,2,2019,10,19,Northbound,,1,0,0,0,1,2,4,15,15,10,6,8,14,12,15,16,9,13,16,11,5,6,4,3,186,1.079,0.983,172,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.77236,-73.73705,606581.9122000001,4514254.556600001
122240,054446,05,WESTMORELAND ST,39TH RD,NORTHERN BLVD,19,30,90 Ft. S/O 42nd Ave.        ,054446                                            ,2,2019,10,19,Southbound,,4,2,1,2,1,6,14,64,92,37,29,25,39,37,76,47,51,68,51,37,24,16,13,5,741,1.079,0.983,687,92,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.77236,-73.73705,606581.9122000001,4514254.556600001
122241,054446,05,WESTMORELAND ST,39TH RD,NORTHERN BLVD,19,30,90 Ft. S/O 42nd Ave.        ,,2,2019,10,19,Combined Total,Y,5,2,1,2,2,8,18,79,107,47,35,33,53,49,91,63,60,81,67,48,29,22,17,8,927,1.079,0.983,859,107,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.77236,-73.73705,606581.9122000001,4514254.556600001
122242,054456,05,260TH ST,260TH ST CIR,LITTLE NECK PKWY,17,30,69 Ft. S/O Langston Ave.    ,05425611                                          ,2,2019,10,19,Northbound,,38,15,11,13,18,72,145,228,216,145,120,140,139,159,209,218,251,239,202,187,135,93,74,67,3134,1.079,0.973,2905,251,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.75164,-73.71907,608132.8842000002,4511976.451400001
122243,054456,05,260TH ST,260TH ST CIR,LITTLE NECK PKWY,17,30,69 Ft. S/O Langston Ave.    ,05425651                                          ,2,2019,10,19,Southbound,,44,24,17,11,20,71,170,233,248,210,203,195,210,229,241,219,227,265,274,212,184,134,102,77,3820,1.079,0.973,3540,274,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.75164,-73.71907,608132.8842000002,4511976.451400001
122244,054456,05,260TH ST,260TH ST CIR,LITTLE NECK PKWY,17,30,69 Ft. S/O Langston Ave.    ,,2,2019,10,19,Combined Total,Y,82,39,28,24,38,143,315,461,464,355,323,335,349,388,450,437,478,504,476,399,319,227,176,144,6954,1.079,0.973,6445,504,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.75164,-73.71907,608132.8842000002,4511976.451400001
122251,055486,05,190TH ST,CROCHERON AVE,FRAN LEWIS BLVD,19,30,160 Ft. N/O 35th Street     ,                                                   ,2,2019,10,22,Northbound,,2,2,0,2,1,5,7,40,29,15,10,12,12,19,31,16,14,18,21,18,10,7,8,3,302,1.079,0.983,280,40,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.76498,-73.79201,601954.9457,4513369.9871
122252,055486,05,190TH ST,CROCHERON AVE,FRAN LEWIS BLVD,19,30,160 Ft. N/O 35th Street     ,                                                   ,2,2019,10,22,Southbound,,2,2,0,1,1,2,14,44,25,22,17,16,13,28,35,29,16,20,25,19,9,7,7,4,358,1.079,0.983,332,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.76498,-73.79201,601954.9457,4513369.9871
122253,055486,05,190TH ST,CROCHERON AVE,FRAN LEWIS BLVD,19,30,160 Ft. N/O 35th Street     ,,2,2019,10,22,Combined Total,Y,4,4,0,3,2,7,21,84,54,37,27,28,25,47,66,45,30,38,46,37,19,14,15,7,660,1.079,0.983,612,84,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.76498,-73.79201,601954.9457,4513369.9871
122259,044336,04,WASHINGTON SQ E,WASHINGTON SQ S,WASHINGTON SQ N,16,30,68 Ft. N/O Washington SQ E  ,,2,2019,10,20,Combined Total,Y,60,38,27,24,19,28,37,75,120,158,178,170,169,142,146,162,143,171,203,169,167,137,107,81,2731,1.079,0.974,2531,203,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72973,-73.99642,584747.0932999998,4509239.543099999
122273,054156,05,28TH AVE,28TH RD,UNION ST,17,30,187 Ft. E/O 141st Street (28th RD),0541560                                           ,2,2019,10,28,Eastbound,,27,14,8,8,10,16,62,128,140,91,90,99,105,102,126,154,190,199,171,121,96,79,57,35,2128,1.079,0.973,1972,199,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.77311,-73.82697,598992.1747000003,4514232.4471
122274,054156,05,28TH AVE,28TH RD,UNION ST,17,30,187 Ft. E/O 141st Street (28th RD),0541560                                           ,2,2019,10,28,Westbound,,11,6,2,3,5,18,43,99,93,54,46,57,58,67,90,78,78,88,105,72,64,34,27,18,1216,1.079,0.973,1127,199,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.77311,-73.82697,598992.1747000003,4514232.4471
122275,054156,05,28TH AVE,28TH RD,UNION ST,17,30,187 Ft. E/O 141st Street (28th RD),,2,2019,10,28,Combined Total,Y,38,20,10,11,15,34,105,227,233,145,136,156,163,169,216,232,268,287,276,193,160,113,84,53,3344,1.079,0.973,3099,287,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.77311,-73.82697,598992.1747000003,4514232.4471
122434,046006,04,I95 Exit 2,MRG RMP FRM AMSTERDAM AVE,MRG RMP TO I-95 SB,11,30,229 Ft. E/O Amstwerdam Ave. over pass,                                                   ,2,2019,11,3,Westbound,,210,113,81,77,191,239,295,314,472,721,752,746,805,849,917,1122,1004,993,935,867,540,547,505,352,13647,1.033,0.94,13211,1122,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.84635,-73.93116,590100.2713000001,4522250.3661
122435,046006,04,I95 Exit 2,MRG RMP FRM AMSTERDAM AVE,MRG RMP TO I-95 SB,11,30,229 Ft. E/O Amstwerdam Ave. over pass,,2,2019,11,3,Combined Total,Y,210,113,81,77,191,239,295,314,472,721,752,746,805,849,917,1122,1004,993,935,867,540,547,505,352,13647,1.033,0.94,13211,1122,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.84635,-73.93116,590100.2713000001,4522250.3661
122640,055536,05,253RD ST,GRND CNTRL PKWY SR N,64TH AVE,19,30,153 Ft. N/O Cullman Ave.    ,0555369                                           ,2,2019,10,19,Northbound,,1,0,1,1,1,0,2,6,7,7,3,6,7,4,6,5,7,8,5,6,6,3,3,2,97,1.079,0.983,90,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.75518,-73.72466,607655.2676999997,4512362.549699999
122641,055536,05,253RD ST,GRND CNTRL PKWY SR N,64TH AVE,19,30,153 Ft. N/O Cullman Ave.    ,0555369                                           ,2,2019,10,19,Southbound,,1,0,0,2,0,2,6,14,9,7,6,6,8,5,8,6,8,6,7,5,4,4,2,2,118,1.079,0.983,109,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.75518,-73.72466,607655.2676999997,4512362.549699999
122642,055536,05,253RD ST,GRND CNTRL PKWY SR N,64TH AVE,19,30,153 Ft. N/O Cullman Ave.    ,,2,2019,10,19,Combined Total,Y,2,0,1,3,1,2,8,20,16,14,9,12,15,9,14,11,15,14,12,11,10,7,5,4,215,1.079,0.983,199,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.75518,-73.72466,607655.2676999997,4512362.549699999
122785,050026,05,HILLSIDE AVE,RT 907A UNDER CROSS ISLAND P,LITTLE NECK PKWY UNDER,14,30,90 Ft. E/O 249 th Street    ,050026                                             / 050026,1,2019,12,10,Eastbound,,188,146,85,52,60,107,237,550,775,570,528,540,636,673,852,1110,1330,1258,1024,751,556,432,310,231,13001,1.018,1,12771,1330,17,0,11824,588,354,190,0,0,0,41,0,0,0,0,,12997,9,5,4,0,0,91,5,3,1,1,0,0,,,,,,,,,11,5,,40.73526,-73.71799,608250.6161000002,4510159.460200001
122786,050026,05,HILLSIDE AVE,RT 907A UNDER CROSS ISLAND P,LITTLE NECK PKWY UNDER,14,30,90 Ft. E/O 249 th Street    ,050026                                             / 050026,1,2019,12,10,Westbound,,118,81,51,46,127,300,1233,1286,1028,638,564,544,598,664,746,774,848,954,904,647,486,420,286,174,13517,1.018,1,13278,1330,17,0,12315,589,390,184,0,0,0,35,0,0,0,0,,13513,9,5,4,0,0,91,4,3,1,1,1,0,,,,,,,,,11,5,,40.73526,-73.71799,608250.6161000002,4510159.460200001
