OBJECTID,RCSTA,RC Code,Roadway Name,Station Start,Station End,Functional Class,Factor Group,Specific Recorder Placement,Channel Notes,Vehicle Axle Code,Count Year,Count Month,Day of First Data,Federal Direction,Full Count,1200am-0100am,0100am-0200am,0200am-0300am,0300am-0400am,0400am-0500am,0500am-0600am,0600am-0700am,0700am-0800am,0800am-0900am,0900am-1000am,1000am-1100am,1100am-1200pm,1200pm-0100pm,0100pm-0200pm,0200pm-0300pm,0300pm-0400pm,0400pm-0500pm,0500pm-0600pm,0600pm-0700pm,0700pm-0800pm,0800pm-0900pm,0900pm-1000pm,1000pm-1100pm,1100pm-1200pm,Average Weekday Daily Traffic,Seasonal Factor,Axle Factor,AADT,High Hour Value,High Hour Interval,Average Weekday F1S,Average Weekday F2S,Average Weekday F3S,Average Weekday F4S,Average Weekday F5S,Average Weekday F6S,Average Weekday F7S,Average Weekday F8S,Average Weekday F9S,Average Weekday F10S,Average Weekday F11S,Average Weekday F12S,Average Weekday F13S,Average Weekday Unclassified,Average Weekday Totals,Average Weekday Percent F3_13,Average Weekday Percent F4_13,Average Weekday Percent F4_7,Average Weekday Percent F8_13,Average Weekday Percent F1,Average Weekday Percent F2,Average Weekday Percent F3,Average Weekday Percent F4,Average Weekday Percent F5_7,Axle Correction Factor,Single Unit Peak,Combination Unit Peak,Single Unit AADT,Combination Unit AADT,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55mph,Vehicles Exceeding 65mph,Region,Region Number,County Number,Municipality,Latitude,Longitude,x,y
120255,054450,05,WESTGATE ST,FARMERS BLVD,137TH AVE,16,30,115 Ft. E/O 136 th Ave.     ,,2,2019,3,9,Combined Total,Y,30,16,12,20,11,24,82,183,182,131,110,119,144,145,164,197,211,249,245,205,138,108,70,42,2838,1,0.974,2838,249,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.67442,-73.76289,604554.3662999999,4503351.3529
120420,051250,05,MAIN ST,GRAND CENTRAL PKWY,I 495,14,30,76 th Ft. S/O 70 th Ave.    ,051250                                             / 051250,1,2019,7,22,Northbound,,66,32,20,19,30,69,152,305,384,368,324,318,346,354,356,384,382,350,329,292,264,199,167,122,5632,1.093,1,5153,384,9,12,4875,183,397,158,0,0,0,9,0,0,0,0,,5634,13,10,10,0,0,87,3,7,3,1,1,0,,,,,,,,,11,5,,40.72912,-73.82293,599398.6138000004,4509353.763800001
120421,051250,05,MAIN ST,GRAND CENTRAL PKWY,I 495,14,30,76 th Ft. S/O 70 th Ave.    ,051250                                             / 051250 / 051250,1,2019,7,22,Southbound,,71,41,23,26,36,75,163,276,432,340,299,300,348,384,420,580,664,549,440,383,407,242,192,120,6811,1.093,1,6231,664,17,9,5870,259,422,239,0,0,0,11,0,0,0,0,,6810,14,10,10,0,0,86,4,6,4,1,1,0,,,,,,,,,11,5,,40.72912,-73.82293,599398.6138000004,4509353.763800001
120422,051250,05,MAIN ST,GRAND CENTRAL PKWY,I 495,14,30,76 th Ft. S/O 70 th Ave.    ,,1,2019,7,22,Combined Total,Y,137,73,43,45,66,144,315,581,816,708,623,618,694,738,776,964,1046,899,769,675,671,441,359,242,12443,1.093,1,11384,1046,17,21,10745,442,819,397,0,0,0,20,0,0,0,0,,12444,13,10,10,0,0,86,4,7,3,1,1,0,,,,,,,,,11,5,,40.72912,-73.82293,599398.6138000004,4509353.763800001
120717,043010,04,I78 Exit 1,CANAL ST,MRG RMPS TO I-78 (ON),11,30,14 Ft. S/O Watts Street     ,                                                   ,2,2019,10,21,Northbound,,288,281,184,192,267,447,620,620,557,497,537,608,660,681,689,684,632,598,621,685,701,678,669,556,12952,1.079,0.94,12004,701,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72385,-74.0076,583810.3634000001,4508576.092499999
120718,043010,04,I78 Exit 1,CANAL ST,MRG RMPS TO I-78 (ON),11,30,14 Ft. S/O Watts Street     ,,2,2019,10,21,Combined Total,Y,288,281,184,192,267,447,620,620,557,497,537,608,660,681,689,684,632,598,621,685,701,678,669,556,12952,1.079,0.94,12004,701,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.72385,-74.0076,583810.3634000001,4508576.092499999
120735,044100,04,E 35TH ST,FIFTH AVE,FIRST AVE,17,30,105 Ft. E/O Lexington Ave.  ,                                                   ,2,2019,10,21,Westbound,,99,40,31,28,39,123,351,463,403,600,578,568,542,414,526,640,607,604,687,571,522,487,404,224,9551,1.079,0.973,8852,687,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.74689,-73.97883,586210.3420000002,4511161.5518
120736,044100,04,E 35TH ST,FIFTH AVE,FIRST AVE,17,30,105 Ft. E/O Lexington Ave.  ,,2,2019,10,21,Combined Total,Y,99,40,31,28,39,123,351,463,403,600,578,568,542,414,526,640,607,604,687,571,522,487,404,224,9551,1.079,0.973,8852,687,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.74689,-73.97883,586210.3420000002,4511161.5518
121098,052210,05,75TH AVE,KISSENA BLVD,199TH ST,19,30,165 Ft. W/O 166th STreet    ,                                                   ,2,2019,10,14,Eastbound,,9,8,4,4,2,7,13,52,110,48,39,41,48,45,98,159,129,93,65,48,40,29,26,11,1128,1.079,0.983,1045,159,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.72726,-73.80356,601037.1780000003,4509169.3991
121099,052210,05,75TH AVE,KISSENA BLVD,199TH ST,19,30,165 Ft. W/O 166th STreet    ,                                                   ,2,2019,10,14,Westbound,,13,7,5,2,1,7,128,263,167,96,79,73,70,73,75,97,102,123,118,79,60,44,28,25,1735,1.079,0.983,1608,263,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.72726,-73.80356,601037.1780000003,4509169.3991
121100,052210,05,75TH AVE,KISSENA BLVD,199TH ST,19,30,165 Ft. W/O 166th STreet    ,,2,2019,10,14,Combined Total,Y,22,15,9,6,3,14,141,315,277,144,118,114,118,118,173,256,231,216,183,127,100,73,54,36,2863,1.079,0.983,2653,315,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.72726,-73.80356,601037.1780000003,4509169.3991
121107,052220,05,115TH AVE,VAN WYCK EXPY SR N,SUTPHIN BLVD,19,30,105 Ft. W/O 144 th Street   ,000005222031                                      ,2,2019,10,7,Eastbound,,28,31,13,6,12,24,49,78,71,42,49,48,50,63,84,96,92,86,100,88,69,69,47,39,1334,1.079,0.983,1236,100,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.68273,-73.79949,601448.4464999996,4504230.9275
121108,052220,05,115TH AVE,VAN WYCK EXPY SR N,SUTPHIN BLVD,19,30,105 Ft. W/O 144 th Street   ,000005222071                                      ,2,2019,10,7,Westbound,,26,15,15,28,29,79,118,196,90,87,73,72,79,82,81,83,86,93,100,79,59,56,42,39,1707,1.079,0.983,1582,196,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.68273,-73.79949,601448.4464999996,4504230.9275
121109,052220,05,115TH AVE,VAN WYCK EXPY SR N,SUTPHIN BLVD,19,30,105 Ft. W/O 144 th Street   ,,2,2019,10,7,Combined Total,Y,54,46,28,34,41,103,167,274,161,129,122,120,129,145,165,179,178,179,200,167,128,125,89,78,3041,1.079,0.983,2818,274,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.68273,-73.79949,601448.4464999996,4504230.9275
121176,042200,04,EDGECOMBE AVE,ST NICHOLAS AVE,W 155TH ST,19,30,105 Ft. S/O W 140th Street  ,                                                   ,2,2019,10,28,Northbound,,36,21,19,15,16,16,31,95,108,117,87,90,73,88,105,158,208,161,157,142,104,73,52,31,2003,1.079,0.983,1856,208,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.81995,-73.94585,588897.1835000003,4519304.721000001
121177,042200,04,EDGECOMBE AVE,ST NICHOLAS AVE,W 155TH ST,19,30,105 Ft. S/O W 140th Street  ,                                                   ,2,2019,10,28,Southbound,,15,8,7,6,8,10,33,92,71,63,43,50,68,64,57,67,71,80,74,51,39,44,45,26,1092,1.079,0.983,1012,208,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.81995,-73.94585,588897.1835000003,4519304.721000001
121178,042200,04,EDGECOMBE AVE,ST NICHOLAS AVE,W 155TH ST,19,30,105 Ft. S/O W 140th Street  ,,2,2019,10,28,Combined Total,Y,51,29,26,21,24,26,64,187,179,180,130,140,141,152,162,225,279,241,231,193,143,117,97,57,3095,1.079,0.983,2868,279,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.81995,-73.94585,588897.1835000003,4519304.721000001
121262,061210,06,VICTORY BLVD,BRADLEY AVE,MANOR RD,14,30,92 Ft. W/O S Greenleaf Ave. ,06121031                                          ,1,2019,9,8,Eastbound,,66,34,25,20,44,126,420,565,513,432,465,487,506,515,540,514,490,506,469,381,302,225,158,95,7898,1.078,1,7327,565,8,133,5868,1070,452,332,18,1,14,1,0,0,0,0,,7889,24,10,10,0,2,74,14,6,4,1,1,0,,,19,22,29,0,0,,11,6,,40.61293,-74.12497,574020.6369000003,4496158.0142
121263,061210,06,VICTORY BLVD,BRADLEY AVE,MANOR RD,14,30,92 Ft. W/O S Greenleaf Ave. ,06121071                                          ,1,2019,9,8,Westbound,,59,42,20,16,26,50,112,232,354,351,412,443,436,428,416,504,524,515,464,394,289,221,155,110,6573,1.078,1,6097,565,8,62,5102,761,439,162,21,0,14,0,0,0,0,0,,6561,21,10,9,0,1,78,12,7,3,1,1,0,,,21,24,30,0,0,,11,6,,40.61293,-74.12497,574020.6369000003,4496158.0142
121264,061210,06,VICTORY BLVD,BRADLEY AVE,MANOR RD,14,30,92 Ft. W/O S Greenleaf Ave. ,,1,2019,9,8,Combined Total,Y,125,76,45,36,70,176,532,797,867,783,877,930,942,943,956,1018,1014,1021,933,775,591,446,313,205,14471,1.078,1,13424,1021,18,195,10970,1831,891,494,39,1,28,1,0,0,0,0,,14450,23,10,10,0,1,76,13,6,4,1,1,0,,,20,23,29,0,0,,11,6,,40.61293,-74.12497,574020.6369000003,4496158.0142
121312,022070,02,SMITH ST,HAMILTON AVE,FULTON ST,16,30,115 Ft. S/O Butler Street   ,022070                                            ,1,2019,12,3,Northbound,,134,86,56,54,76,216,354,452,344,340,281,294,316,320,294,292,308,322,348,306,310,278,214,148,6143,1.018,1,6034,452,8,86,5232,372,163,268,0,0,0,13,0,0,0,0,,6134,13,7,7,0,1,85,6,3,4,1,1,0,,,,,,,,,11,2,,40.68383,-73.99241,585144.1661999999,4504148.226500001
121313,022070,02,SMITH ST,HAMILTON AVE,FULTON ST,16,30,115 Ft. S/O Butler Street   ,,1,2019,12,3,Combined Total,Y,134,86,56,54,76,216,354,452,344,340,281,294,316,320,294,292,308,322,348,306,310,278,214,148,6143,1.018,1,6034,452,8,86,5232,372,163,268,0,0,0,13,0,0,0,0,,6134,13,7,7,0,1,85,6,3,4,1,1,0,,,,,,,,,11,2,,40.68383,-73.99241,585144.1661999999,4504148.226500001
121497,054240,05,66TH ST,BORDEN AVE,53RD AVE,17,30,43 Ft. S/O 53rd Street      ,                                                   ,2,2019,10,12,Northbound,,8,7,2,2,4,10,18,30,27,26,18,25,33,31,49,46,41,35,47,38,30,22,17,19,585,1.079,0.973,542,49,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.7305,-73.89919,592956.7331999997,4509423.415100001
121498,054240,05,66TH ST,BORDEN AVE,53RD AVE,17,30,43 Ft. S/O 53rd Street      ,                                                   ,2,2019,10,12,Southbound,,12,7,2,3,6,11,19,50,44,31,35,38,38,30,37,44,45,52,58,37,31,26,19,19,694,1.079,0.973,643,58,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.7305,-73.89919,592956.7331999997,4509423.415100001
121541,043070,04,907V EXIT 11a A,RIVERSIDE DR (OVER),907V NB (ON),12,30,186 Ft. W/O River Side Dr.  ,                                                   ,2,2019,10,26,Westbound,,329,171,109,86,105,216,564,1154,1269,935,857,914,917,971,1087,1263,1236,1079,1052,1026,919,825,651,456,18191,1.079,0.992,16859,1269,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.79647,-73.97565,586414.5466,4516668.4432
121542,043070,04,907V EXIT 11a A,RIVERSIDE DR (OVER),907V NB (ON),12,30,186 Ft. W/O River Side Dr.  ,,2,2019,10,26,Combined Total,Y,329,171,109,86,105,216,564,1154,1269,935,857,914,917,971,1087,1263,1236,1079,1052,1026,919,825,651,456,18191,1.079,0.992,16859,1269,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.79647,-73.97565,586414.5466,4516668.4432
121553,044160,04,HESTER ST,FORSYTH ST,ALLEN ST,16,30,36 Ft. W/O Ludlow St.       ,                                                   ,2,2019,10,19,Eastbound,,21,12,6,7,6,10,27,51,57,47,55,53,55,53,62,55,66,75,70,74,55,63,46,39,1065,1.079,0.974,987,75,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.71578,-73.99076,585242.8554999996,4507696.4778
121554,044160,04,HESTER ST,ALLEN ST,ESSEX ST,16,30,36 Ft. W/O Ludlow St.       ,                                                   ,2,2019,10,19,Eastbound,,21,12,6,7,6,10,27,51,57,47,55,53,55,53,62,55,66,75,70,74,55,63,46,39,1065,1.079,0.974,987,75,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.71578,-73.99076,585242.8554999996,4507696.4778
121711,043000,04,I95 Exit 2,AMSTERDAM AVE,MRG RMP FRM WASHINGTON BRDG,11,30,194 Ft. S/O Amsterdam Ave.  ,                                                   ,2,2019,11,3,Southbound,,60,38,36,25,25,55,48,89,73,56,70,88,88,106,211,206,179,200,209,152,108,96,102,99,2419,1.033,0.94,2342,211,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.84727,-73.93075,590133.5871000001,4522352.9165
121712,043000,04,I95 Exit 2,AMSTERDAM AVE,MRG RMP FRM WASHINGTON BRDG,11,30,194 Ft. S/O Amsterdam Ave.  ,,2,2019,11,3,Combined Total,Y,60,38,36,25,25,55,48,89,73,56,70,88,88,106,211,206,179,200,209,152,108,96,102,99,2419,1.033,0.94,2342,211,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.84727,-73.93075,590133.5871000001,4522352.9165
121871,054240,05,66TH ST,BORDEN AVE,53RD AVE,17,30,43 Ft. S/O 53rd Street      ,,2,2019,10,12,Combined Total,Y,20,14,4,5,10,21,37,80,71,57,53,63,71,61,86,90,86,87,105,75,61,48,36,38,1279,1.079,0.973,1185,105,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.7305,-73.89919,592956.7331999997,4509423.415100001
121902,044160,04,HESTER ST,FORSYTH ST,ALLEN ST,16,30,36 Ft. W/O Ludlow St.       ,,2,2019,10,19,Combined Total,Y,21,12,6,7,6,10,27,51,57,47,55,53,55,53,62,55,66,75,70,74,55,63,46,39,1065,1.079,0.974,987,75,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.71578,-73.99076,585242.8554999996,4507696.4778
121903,044160,04,HESTER ST,ALLEN ST,ESSEX ST,16,30,36 Ft. W/O Ludlow St.       ,,2,2019,10,19,Combined Total,Y,21,12,6,7,6,10,27,51,57,47,55,53,55,53,62,55,66,75,70,74,55,63,46,39,1065,1.079,0.974,987,75,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.71578,-73.99076,585242.8554999996,4507696.4778
121906,044180,04,LISPENARD ST,AVE OF THE AMERICAS,BROADWAY,16,30,238 Ft. W/O Broadway        ,                                                   ,2,2019,10,19,Eastbound,,16,8,9,6,7,16,36,46,71,105,172,146,102,100,68,77,82,84,79,76,55,39,41,26,1467,1.079,0.974,1360,172,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.71956,-74.00294,584209.3235999998,4508104.3321
121907,044180,04,LISPENARD ST,AVE OF THE AMERICAS,BROADWAY,16,30,238 Ft. W/O Broadway        ,,2,2019,10,19,Combined Total,Y,16,8,9,6,7,16,36,46,71,105,172,146,102,100,68,77,82,84,79,76,55,39,41,26,1467,1.079,0.974,1360,172,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.71956,-74.00294,584209.3235999998,4508104.3321
122064,043900,04,I95 Exit 2,I-95 NB (OFF),DVG RMP TO HARLM R D SB,11,30,418 Ft. E/O Audubon Ave.    ,                                                   ,2,2019,11,3,Eastbound,,486,221,170,211,479,1616,2241,2321,2095,1923,1757,1750,1616,1622,1627,1607,1566,1607,1816,1458,1398,1094,885,674,32240,1.033,0.94,31210,2321,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.846403,-73.9323,590004.0991000002,4522255.0776
122065,043900,04,I95 Exit 2,I-95 NB (OFF),DVG RMP TO HARLM R D SB,11,30,418 Ft. E/O Audubon Ave.    ,,2,2019,11,3,Combined Total,Y,486,221,170,211,479,1616,2241,2321,2095,1923,1757,1750,1616,1622,1627,1607,1566,1607,1816,1458,1398,1094,885,674,32240,1.033,0.94,31210,2321,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.846403,-73.9323,590004.0991000002,4522255.0776
122622,055510,05,86TH AVE,91ST ST,WOODHAVEN BLVD S,19,30,116 Ft. E/O 91 st Street    ,0555100                                           ,2,2019,10,8,Eastbound,,1,4,1,1,5,2,3,6,6,7,4,4,5,4,11,5,9,8,6,6,6,6,8,6,124,1.079,0.983,115,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.69531,-73.85383,596838.1637000004,4505566.083699999
122623,055510,05,86TH AVE,91ST ST,WOODHAVEN BLVD S,19,30,116 Ft. E/O 91 st Street    ,0555100                                           ,2,2019,10,8,Westbound,,4,7,3,0,5,2,4,12,13,6,10,7,10,11,15,11,12,7,11,9,10,6,7,7,189,1.079,0.983,175,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.69531,-73.85383,596838.1637000004,4505566.083699999
122624,055510,05,86TH AVE,91ST ST,WOODHAVEN BLVD S,19,30,116 Ft. E/O 91 st Street    ,,2,2019,10,8,Combined Total,Y,5,11,4,1,10,4,7,18,19,13,14,11,15,15,26,16,21,15,17,15,16,12,15,13,313,1.079,0.983,290,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.69531,-73.85383,596838.1637000004,4505566.083699999
122669,061120,06,CLOVE RD,HYLAN BLVD,RICHMOND RD,14,30,82 Ft. S/O Fayette Ave.     ,                                                   ,1,2019,7,7,Northbound,,46,29,19,14,22,52,102,212,242,267,258,254,282,274,298,323,328,340,284,259,222,174,127,91,4519,1.093,1,4134,340,18,11,3812,410,2,131,25,0,5,0,0,0,0,4,,4400,13,4,4,0,0,87,9,0,4,1,0,0,,,28,29,34,0,0,,11,6,,40.59992,-74.08121,577737.5099,4494751.574999999
122670,061120,06,CLOVE RD,HYLAN BLVD,RICHMOND RD,14,30,82 Ft. S/O Fayette Ave.     ,                                                   ,1,2019,7,7,Southbound,,41,27,19,18,32,56,142,233,299,276,279,318,328,332,338,322,288,308,298,269,190,164,99,72,4748,1.093,1,4344,340,18,27,4005,436,27,123,19,1,4,1,0,0,0,0,,4643,13,4,4,0,1,86,9,1,3,1,0,0,,,28,30,34,0,0,,11,6,,40.59992,-74.08121,577737.5099,4494751.574999999
122671,061120,06,CLOVE RD,HYLAN BLVD,RICHMOND RD,14,30,82 Ft. S/O Fayette Ave.     ,,1,2019,7,7,Combined Total,Y,87,56,38,32,54,108,244,445,541,543,537,572,610,606,636,645,616,648,582,528,412,338,226,163,9267,1.093,1,8478,648,18,38,7817,846,29,254,44,1,9,1,0,0,0,4,,9043,13,4,4,0,0,86,9,0,3,1,0,0,,,28,30,34,0,0,,11,6,,40.59992,-74.08121,577737.5099,4494751.574999999
122756,054350,05,E WILLISTON AVE,LITTLE NECK PKWY,268TH ST,17,30,59 Ft. W/O 259th Street     ,                                                   ,2,2019,12,8,Eastbound,,7,4,1,1,4,8,11,55,78,31,27,43,45,48,120,88,100,108,89,41,27,21,14,11,982,1.018,0.973,965,120,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73494,-73.70877,609029.6786000002,4510135.347999999
122757,054350,05,E WILLISTON AVE,LITTLE NECK PKWY,268TH ST,17,30,59 Ft. W/O 259th Street     ,                                                   ,2,2019,12,8,Westbound,,6,2,2,3,5,17,31,61,77,39,42,40,47,60,113,75,85,84,76,43,32,23,15,10,988,1.018,0.973,971,120,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73494,-73.70877,609029.6786000002,4510135.347999999
122758,054350,05,E WILLISTON AVE,LITTLE NECK PKWY,268TH ST,17,30,59 Ft. W/O 259th Street     ,,2,2019,12,8,Combined Total,Y,13,6,3,4,9,25,42,116,155,70,69,83,92,108,233,163,185,192,165,84,59,44,29,21,1970,1.018,0.973,1936,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73494,-73.70877,609029.6786000002,4510135.347999999
122778,021380,02,SURF AVE,WEST 8TH ST,OCEAN PKWY,14,60,250 Ft. E/O W 5 th Street   ,021380                                             / 021380 / 021380,1,2019,11,18,Eastbound,,37,20,15,9,14,34,108,272,298,238,245,236,261,270,318,404,302,246,191,146,130,91,73,69,4027,0.792,1,5085,404,16,7,3684,143,113,80,0,0,0,0,0,0,0,0,,4027,8,5,5,0,0,91,4,3,2,1,0,0,,,,,,,,,11,2,,40.57461,-73.97243,586974.1611000001,4492043.801100001
122779,021380,02,SURF AVE,WEST 8TH ST,OCEAN PKWY,14,60,250 Ft. E/O W 5 th Street   ,021380                                             / 021380 / 021380,1,2019,11,18,Westbound,,15,11,10,5,7,21,56,110,163,160,174,147,151,149,190,200,206,206,190,106,80,50,52,25,2484,0.792,1,3136,404,16,0,2284,93,64,38,0,0,0,0,0,0,0,0,,2479,8,4,4,0,0,92,4,3,2,1,0,0,,,,,,,,,11,2,,40.57461,-73.97243,586974.1611000001,4492043.801100001
122780,021380,02,SURF AVE,WEST 8TH ST,OCEAN PKWY,14,60,250 Ft. E/O W 5 th Street   ,,1,2019,11,18,Combined Total,Y,52,31,25,14,21,55,164,382,461,398,419,383,412,419,508,604,508,452,381,252,210,141,125,94,6511,0.792,1,8221,604,16,7,5968,236,177,118,0,0,0,0,0,0,0,0,,6506,8,5,5,0,0,92,4,3,2,1,0,0,,,,,,,,,11,2,,40.57461,-73.97243,586974.1611000001,4492043.801100001
122794,051300,05,SPRINGFIELD BLV,HILLSIDE AVE,BRADDOCK AVE,14,30,162 Ft. S/O Spencer Ave.    ,051300                                             / 051300,1,2019,12,10,Northbound,,20,18,6,6,17,40,136,342,304,182,140,142,148,182,216,171,171,186,162,126,92,67,64,36,2974,1.018,1,2921,342,8,0,2388,126,411,44,0,0,0,3,0,0,0,0,,2972,20,15,15,0,0,80,4,14,1,1,1,0,,,,,,,,,11,5,,40.73026,-73.74531,605951.6409999998,4509571.0879999995
122795,051300,05,SPRINGFIELD BLV,HILLSIDE AVE,BRADDOCK AVE,14,30,162 Ft. S/O Spencer Ave.    ,051300                                             / 051300,1,2019,12,10,Southbound,,41,19,9,8,12,24,56,144,194,166,136,138,152,146,206,252,368,393,341,240,170,103,80,54,3452,1.018,1,3391,393,18,0,2816,143,438,53,0,0,0,3,0,0,0,0,,3453,18,14,14,0,0,82,4,13,2,1,1,0,,,,,,,,,11,5,,40.73026,-73.74531,605951.6409999998,4509571.0879999995
122796,051300,05,SPRINGFIELD BLV,HILLSIDE AVE,BRADDOCK AVE,14,30,162 Ft. S/O Spencer Ave.    ,,1,2019,12,10,Combined Total,Y,61,37,15,14,29,64,192,486,498,348,276,280,300,328,422,423,539,579,503,366,262,170,144,90,6426,1.018,1,6312,579,18,0,5204,269,849,97,0,0,0,6,0,0,0,0,,6425,19,15,15,0,0,81,4,13,2,1,1,0,,,,,,,,,11,5,,40.73026,-73.74531,605951.6409999998,4509571.0879999995
122993,055550,05,WEEKS LA,HOLLIS CT BLVD,FRAN LEWIS BLVD,19,30,151 Ft. E/O Hoills Court Blv,                                                   ,2,2019,10,22,Eastbound,,0,1,0,0,0,0,4,10,15,10,8,6,8,10,16,14,12,6,6,9,9,5,4,2,155,1.079,0.983,144,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.74809,-73.78216,602812.3305000002,4511506.5463
122994,055550,05,WEEKS LA,HOLLIS CT BLVD,FRAN LEWIS BLVD,19,30,151 Ft. E/O Hoills Court Blv,                                                   ,2,2019,10,22,Westbound,,1,0,0,0,2,3,6,15,11,11,7,7,9,8,14,13,7,4,7,3,3,1,5,3,140,1.079,0.983,130,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.74809,-73.78216,602812.3305000002,4511506.5463
122995,055550,05,WEEKS LA,HOLLIS CT BLVD,FRAN LEWIS BLVD,19,30,151 Ft. E/O Hoills Court Blv,,2,2019,10,22,Combined Total,Y,1,1,0,0,2,3,10,25,26,21,15,13,17,18,30,27,19,10,13,12,12,6,9,5,295,1.079,0.983,274,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.74809,-73.78216,602812.3305000002,4511506.5463
123008,055590,05,54 RD,48TH ST,50TH ST,19,30,163 Ft. E/O 48th Street     ,                                                   ,2,2019,10,12,Eastbound,,6,4,4,4,10,25,40,49,46,41,31,29,32,47,52,102,183,186,76,29,19,11,8,6,1040,1.079,0.983,964,186,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73004,-73.91842,591333.4759999998,4509352.169500001
123009,055590,05,54 RD,48TH ST,50TH ST,19,30,163 Ft. E/O 48th Street     ,                                                   ,2,2019,10,12,Westbound,,6,3,5,10,14,45,79,86,84,52,51,41,42,43,43,47,34,35,29,22,16,10,12,11,820,1.079,0.983,760,186,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73004,-73.91842,591333.4759999998,4509352.169500001
123010,055590,05,54 RD,48TH ST,50TH ST,19,30,163 Ft. E/O 48th Street     ,,2,2019,10,12,Combined Total,Y,12,7,9,14,24,70,119,135,130,93,82,70,74,90,95,149,217,221,105,51,35,21,20,17,1860,1.079,0.983,1724,221,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.73004,-73.91842,591333.4759999998,4509352.169500001
123020,056090,05,I678 Exit 7 and,I678 SB (OFF),908B WB (ON),11,30,222 Ft. E/O Jackie Robinson ,                                                   ,2,2019,10,14,Westbound,,250,128,77,65,109,384,1057,1032,1083,1044,791,831,756,769,949,1128,1045,1035,1013,1015,880,699,591,378,17109,1.079,0.94,15856,1128,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.71542,-73.82761,599023.7037000004,4507827.671399999
